# depth thinning sigma_thinning accu sigma_accu LIDIE sigma_LIDIE age sigma_age gas_age sigma_gas_age Ddepth sigma_Ddepth
4.430000000000000000e+02 6.687544832881201495e-01 3.022367742560335552e-02 7.394763596091394331e-02 3.527560747869039164e-03 4.606175011082525828e+01 1.092415058582376908e+01 6.308477032272146971e+03 7.648114096616588142e+01 5.664820443581998916e+03 1.251646763964376561e+02 3.145822493780212881e+01 7.650427912476388315e+00
4.440000000000000000e+02 6.680120452644086049e-01 3.025045049218914872e-02 8.683278692260290588e-02 4.461256260964279949e-03 4.605223286196503096e+01 1.088272727019242936e+01 6.328634985376434997e+03 7.684384156403541510e+01 5.685009615919156204e+03 1.500138623570750269e+02 3.141651197019183428e+01 7.614621945697962246e+00
4.450000000000000000e+02 6.672695958580744380e-01 3.030447044822914132e-02 8.003220180599919520e-02 3.633560772428859678e-03 4.604411965431332021e+01 1.084752396513794181e+01 6.345820902561601542e+03 7.712359095515822105e+01 5.706514873518640343e+03 1.451224259715752964e+02 3.137578061532462925e+01 7.583282891036650319e+00
4.460000000000000000e+02 6.665271351426039770e-01 3.038546415323373218e-02 6.725412320621172724e-02 3.958006335931170058e-03 4.603530812699448660e+01 1.080941105696911997e+01 6.364488049531623801e+03 7.744407258742442934e+01 5.726519783582432865e+03 1.316787829563915011e+02 3.133457165464113814e+01 7.549893135619096363e+00
4.470000000000000000e+02 6.657846631921238156e-01 3.049303781624184903e-02 7.259206223276680470e-02 3.554086047333795007e-03 4.602481201759008655e+01 1.076417476283808128e+01 6.386726810287548687e+03 7.785424588202374707e+01 5.748391094484397399e+03 1.553399825010876611e+02 3.129220430815280451e+01 7.511468904266961566e+00
4.480000000000000000e+02 6.650421800814065865e-01 3.062667488982894273e-02 6.627665585676345561e-02 4.051912179316934960e-03 4.601507801625388083e+01 1.072238039846763868e+01 6.407353411858111031e+03 7.821955820744844345e+01 5.769194696869861218e+03 1.341673376055062192e+02 3.125037322228820358e+01 7.475533012643277075e+00
4.490000000000000000e+02 6.642996858858730702e-01 3.078594507023219712e-02 7.005979924116549629e-02 3.703061202807258513e-03 4.600440590648909733e+01 1.067673752527758424e+01 6.429970884539862709e+03 7.863605370249149473e+01 5.791407277553167660e+03 1.526197013936342159e+02 3.120790294490296901e+01 7.436903456401386059e+00
4.500000000000000000e+02 6.635571806815979690e-01 3.097021669986440781e-02 8.316665730761010900e-02 3.866687536148430502e-03 4.599430002243413895e+01 1.063368772347855185e+01 6.451391115687199999e+03 7.901768089393313232e+01 5.813048751134288068e+03 1.414908611689838267e+02 3.116583295063651349e+01 7.400164132410450790e+00
4.510000000000000000e+02 6.628146645453136809e-01 3.117882828454277694e-02 7.146506313561939994e-02 3.597295761496459559e-03 4.598577815046212436e+01 1.059751573373754319e+01 6.469455897032964458e+03 7.930791539552399172e+01 5.833166520938817484e+03 1.320242948931066280e+02 3.112486306268289127e+01 7.368376156193946258e+00
4.520000000000000000e+02 6.620721375544132981e-01 3.141122994680579927e-02 7.189480424581717877e-02 3.566757418631452247e-03 4.597585093538295808e+01 1.055553497733374968e+01 6.490502287494252414e+03 7.967295180702741675e+01 5.850930631117267694e+03 1.166494954517974350e+02 3.108293273613065821e+01 7.332515438262528384e+00
4.530000000000000000e+02 6.613295997869570453e-01 3.166666477673906605e-02 7.588133405214166072e-02 3.429324069162052475e-03 4.596597314893401887e+01 1.051392896038420055e+01 6.511446492758425848e+03 8.003285864994956000e+01 5.869927912924295924e+03 1.259986025874208480e+02 3.104104657374927001e+01 7.296993310722546866e+00
4.540000000000000000e+02 6.605864535501254631e-01 3.155730063663603896e-02 7.985978381501412926e-02 3.532769173377168365e-03 4.595660484220267250e+01 1.047462263018682549e+01 6.531312791298533739e+03 8.036331679230305269e+01 5.892398343919725448e+03 1.564129440779074116e+02 3.099952473983142909e+01 7.255232306168234224e+00
4.550000000000000000e+02 6.598432316950031407e-01 3.143293284567764273e-02 7.732527302066542763e-02 3.425551881793173839e-03 4.594769417567931669e+01 1.043737629779896103e+01 6.550210765031754818e+03 8.066890173126722630e+01 5.916407577628066974e+03 1.341224213838150945e+02 3.095837390620010865e+01 7.222949196257618887e+00
4.560000000000000000e+02 6.591000007954563866e-01 3.133704306413365170e-02 7.343186068914245301e-02 3.471743080375333784e-03 4.593848207214674773e+01 1.039901731218562553e+01 6.569750287672867671e+03 8.098762160436052682e+01 5.937341217575313749e+03 1.517317842323915613e+02 3.091702864544799922e+01 7.189898036905762346e+00
4.570000000000000000e+02 6.583567609322801273e-01 3.126967838329613308e-02 7.725472915391291828e-02 3.410415644930310519e-03 4.592877170879655324e+01 1.035874663593992118e+01 6.590349160715599282e+03 8.132646319190776296e+01 5.960591620696146492e+03 1.294152491384443806e+02 3.087535507264175294e+01 7.155529237369784745e+00
4.580000000000000000e+02 6.576135121869557398e-01 3.123087601338482566e-02 7.029737966252759540e-02 3.658957744218548341e-03 4.591953245699209418e+01 1.032058470575911713e+01 6.609950964835794366e+03 8.164080563473386576e+01 5.981180717214801916e+03 1.459486309938216095e+02 3.083401623507330669e+01 7.122653177098088761e+00
4.590000000000000000e+02 6.568702546416560484e-01 3.122049756349200983e-02 7.701513581002636388e-02 3.393970999691862337e-03 4.590936853399082196e+01 1.027878441748852012e+01 6.631517265333717660e+03 8.199183606393862078e+01 6.003820634867402987e+03 1.343619664059179968e+02 3.079205898837659561e+01 7.087231794471101409e+00
4.600000000000000000e+02 6.561269883792488766e-01 3.123842460907086394e-02 7.291966380209895238e-02 3.479620658601048373e-03 4.590008172435239686e+01 1.024075312296933049e+01 6.651224828143992454e+03 8.230111500458504281e+01 6.025377861988875338e+03 1.428027278255542285e+02 3.075071305430816437e+01 7.054466218266981947e+00
4.610000000000000000e+02 6.553837134833023770e-01 3.128439078139561014e-02 5.934452636224771954e-02 4.866614875682157872e-03 4.589026335786488886e+01 1.020072035182265680e+01 6.672062975761428788e+03 8.262869119382945371e+01 6.047568871699857482e+03 1.307491642726487271e+02 3.070901769779214874e+01 7.020295565094682111e+00
4.620000000000000000e+02 6.546404300380881391e-01 3.135807505382957883e-02 6.555767641302186199e-02 4.120455467390107818e-03 4.587818706418473624e+01 1.015173245560318627e+01 6.697697095659702427e+03 8.305436251136903536e+01 6.069017934218343726e+03 1.410645668487744331e+02 3.066580041981518434e+01 6.979828003228177202e+00
4.630000000000000000e+02 6.538971381285874074e-01 3.145915808001557845e-02 6.334710519143801899e-02 4.379166281797373939e-03 4.586724437082313699e+01 1.010757806916777568e+01 6.720928281995319594e+03 8.342901599577953675e+01 6.090697860198049057e+03 1.236624408060775693e+02 3.062336949066059333e+01 6.942775286537767876e+00
4.640000000000000000e+02 6.531538378404928569e-01 3.158708524785412697e-02 7.037853314642474045e-02 3.639570701244057137e-03 4.585590850805649410e+01 1.006207970037300825e+01 6.744997644039329316e+03 8.382484475023116488e+01 6.110889982927890742e+03 1.279526864142368225e+02 3.058068665458495161e+01 6.904791395211903549e+00
4.650000000000000000e+02 6.524105292602158102e-01 3.174140218289919074e-02 7.268157956504492367e-02 3.475162921139875270e-03 4.584569487945493194e+01 1.002129501284490587e+01 6.766687072447099126e+03 8.415561721136127460e+01 6.131686431996205101e+03 1.284822757328708178e+02 3.053877962857723105e+01 6.870146148361640392e+00
4.660000000000000000e+02 6.516672124748879025e-01 3.192158938322089273e-02 5.951049099912018858e-02 4.856423943441901328e-03 4.583579480875296497e+01 9.981956671206361875e+00 6.787713305775907429e+03 8.446453569987225762e+01 6.150536910443747729e+03 1.051978337638110901e+02 3.049709851825491569e+01 6.836543846679742131e+00
4.670000000000000000e+02 6.509238875723686313e-01 3.212690561237970671e-02 5.982978903856408376e-02 4.819136638477447034e-03 4.582369155873638533e+01 9.934134119671279350e+00 6.813422613175059269e+03 8.490312427912594728e+01 6.169305167177692965e+03 1.257536881672723013e+02 3.045394102538051584e+01 6.796995568147722544e+00
4.680000000000000000e+02 6.501805546412465775e-01 3.235680019092513487e-02 7.489598648879297604e-02 3.366718654160461358e-03 4.581164095188628238e+01 9.886810102197943095e+00 6.839024093011586956e+03 8.534966149710830052e+01 6.190552466483258286e+03 1.305738950283324868e+02 3.041083559994854113e+01 6.757867305681451775e+00
4.690000000000000000e+02 6.494372137708459558e-01 3.261057008672466062e-02 7.566333663499054396e-02 3.344642149790038980e-03 4.580200464222636469e+01 9.849173042698781799e+00 6.859499058757322928e+03 8.562771471607460683e+01 6.213846310125344644e+03 1.450835620953112084e+02 3.036937554575479226e+01 6.725615317183920361e+00
4.700000000000000000e+02 6.486918627964509687e-01 3.257816884691569492e-02 7.261458284986882505e-02 3.467725793791664839e-03 4.579245623872382254e+01 9.812066178400902672e+00 6.879789710071627269e+03 8.589663045620550008e+01 6.236667716678558463e+03 1.310576582087082897e+02 3.032798793032100093e+01 6.693829937619459436e+00
4.710000000000000000e+02 6.479456515373777092e-01 3.244130025532303285e-02 7.010086287654630766e-02 3.656909932642785337e-03 4.578249672632330203e+01 9.773564642719032136e+00 6.900956708555696423e+03 8.618779050991363988e+01 6.259307039733066631e+03 1.356496187143202974e+02 3.028633346013532446e+01 6.661122302313398080e+00
4.720000000000000000e+02 6.471994391796471735e-01 3.233358982398005371e-02 6.433045321180669296e-02 4.275002720502836182e-03 4.577216952820715079e+01 9.733861365758222917e+00 6.922908124894562206e+03 8.649789414578528124e+01 6.280345072743997662e+03 1.209156313959316265e+02 3.024444087832989680e+01 6.627579954914002869e+00
4.730000000000000000e+02 6.464532258156260314e-01 3.225505805781588714e-02 6.496345390898645988e-02 4.201595149150567574e-03 4.576090458935691174e+01 9.690813393402841314e+00 6.946856312294168674e+03 8.686831516664042852e+01 6.303758791852947979e+03 1.418027701332194397e+02 3.020192815235640182e+01 6.591700158177483004e+00
4.740000000000000000e+02 6.457070115384366815e-01 3.220574390980002893e-02 6.819660762283973054e-02 3.841646450322080183e-03 4.574973812373552562e+01 9.648409576383915720e+00 6.970598682094168907e+03 8.723025839009360993e+01 6.325419942338797227e+03 1.232134225766146329e+02 3.015949253483250914e+01 6.556286971604918357e+00
4.750000000000000000e+02 6.449607964419616923e-01 3.218566572933082709e-02 7.134936140286908535e-02 3.552132311542409871e-03 4.573909020821889015e+01 9.608224638275915552e+00 6.993241729693020716e+03 8.755004493263263043e+01 6.343803013059675322e+03 1.073636918142668435e+02 3.011741529300905995e+01 6.522430102739342317e+00
4.760000000000000000e+02 6.442145806208499081e-01 3.219455581438163128e-02 6.304818979917245492e-02 4.441066608088847963e-03 4.572890234259542552e+01 9.570008764385248057e+00 7.014909419379380779e+03 8.783040372439651833e+01 6.363075766072842271e+03 1.143519031101109391e+02 3.007565609576278121e+01 6.489916359501261667e+00
4.770000000000000000e+02 6.434683641705201129e-01 3.223222118159359967e-02 7.256335931331646394e-02 3.463813744798507205e-03 4.571736139881336669e+01 9.526997558827229540e+00 7.039458525937814557e+03 8.821048735983390543e+01 6.385992894881598659e+03 1.325682796156059169e+02 3.003300163233035391e+01 6.454051550773209911e+00
4.780000000000000000e+02 6.427221471871640279e-01 3.229838264158733235e-02 7.533862024617578312e-02 3.327846979780426685e-03 4.570732349168712716e+01 9.489826759202761863e+00 7.060813405095423150e+03 8.846812586490078445e+01 6.407548552882798504e+03 1.338305501557505295e+02 2.999137211184319085e+01 6.415049273461885804e+00
4.790000000000000000e+02 6.419759297677540832e-01 3.239268840471353633e-02 9.160335341163385048e-02 4.942895488982390270e-03 4.569764531172315714e+01 9.454203341421571594e+00 7.081405645180832835e+03 8.869345045614328171e+01 6.431041284082077254e+03 1.267899040379597011e+02 2.995002857182765865e+01 6.384368891834798276e+00
4.800000000000000000e+02 6.412297120100458603e-01 3.251465774666606467e-02 8.377882777169534667e-02 3.661452747942252339e-03 4.568967711707070123e+01 9.425029401574963828e+00 7.098361403301219980e+03 8.880447038960325301e+01 6.453019982178357168e+03 1.094510575411532756e+02 2.990983192876899466e+01 6.358162425963267417e+00
4.810000000000000000e+02 6.404834940125834208e-01 3.266379488042254337e-02 7.632356663032383026e-02 3.301452952180288902e-03 4.568095551716680802e+01 9.393267547032481346e+00 7.116922439165871765e+03 8.896301000130493719e+01 6.472210016598342008e+03 1.238644519836543338e+02 2.986914052694959310e+01 6.330158642433848293e+00
4.820000000000000000e+02 6.397372758747045252e-01 3.283951951918905737e-02 7.295544586340071969e-02 3.439072446226485499e-03 4.567137196713530045e+01 9.358575007968811477e+00 7.137320379274458901e+03 8.917019143086385213e+01 6.494107120962807130e+03 1.227941688411487036e+02 2.982788396966674327e+01 6.300119363045884491e+00
4.830000000000000000e+02 6.389910576965436295e-01 3.304129793520473729e-02 7.310364759127764567e-02 3.430209303288780411e-03 4.566133553640335663e+01 9.322475141467917226e+00 7.158685055233081584e+03 8.939944134179449975e+01 6.515691214521061738e+03 1.168815664580707079e+02 2.978633554941973216e+01 6.269110962943218013e+00
4.840000000000000000e+02 6.382448395790392137e-01 3.326835308895290111e-02 6.344108776574071407e-02 4.416387563016158785e-03 4.565130902326775697e+01 9.286650989669796630e+00 7.180031453819899070e+03 8.962282498284002941e+01 6.536135494397614821e+03 1.117625665339051437e+02 2.974480316423534987e+01 6.238334615191119426e+00
4.850000000000000000e+02 6.374986216239357795e-01 3.352002760260189979e-02 7.007245356491775823e-02 3.673485474687224629e-03 4.563974354551212542e+01 9.245634618031864704e+00 7.204657985755542541e+03 8.993897901701400599e+01 6.556028415123339073e+03 1.142939268611526700e+02 2.970226242480748624e+01 6.204028525398560312e+00
4.860000000000000000e+02 6.367524692416534071e-01 3.356905210797724026e-02 6.599847655831242443e-02 4.113497976256677742e-03 4.562926174618751674e+01 9.208738303185688423e+00 7.226980203951411568e+03 9.018107074944093426e+01 6.576744620258934447e+03 1.188754610035606305e+02 2.966045071633010366e+01 6.172694066369575516e+00
4.870000000000000000e+02 6.360063823059812771e-01 3.341953374609371585e-02 6.150493810953569507e-02 4.671602442141993550e-03 4.561812144203461372e+01 9.169823255591236233e+00 7.250708256597050422e+03 9.046331058536047465e+01 6.597832830870663201e+03 1.136031445969014726e+02 2.961821523625195596e+01 6.139981040691290026e+00
4.880000000000000000e+02 6.352602955367245841e-01 3.329975804764596231e-02 7.484318242117304898e-02 3.341984110007125471e-03 4.560615501341870015e+01 9.128370385650278251e+00 7.276199903633933900e+03 9.080606293613395508e+01 6.619107002339502287e+03 1.223681179351711990e+02 2.957544700331936838e+01 6.105527762158879490e+00
4.890000000000000000e+02 6.345142090389062073e-01 3.320979710130978618e-02 6.489300845526280170e-02 4.257487157575979078e-03 4.559631092543246211e+01 9.094532643315632825e+00 7.297173267723700519e+03 9.098954574425168573e+01 6.640699206333866641e+03 1.131040508628039873e+02 2.953409048655362312e+01 6.076402874570035806e+00
4.900000000000000000e+02 6.337681229183800280e-01 3.314972401001495955e-02 8.387644070357687387e-02 3.620771127145672522e-03 4.558494567328575897e+01 9.055778790297559055e+00 7.321391111874007038e+03 9.127848399994759632e+01 6.661815960684933998e+03 1.178014680770051541e+02 2.949174308890684415e+01 6.043833769526075095e+00
4.910000000000000000e+02 6.330220372818368135e-01 3.311948801259918113e-02 7.694108742698192727e-02 3.286266070346232672e-03 4.557614335502758252e+01 9.025984232033023247e+00 7.340149997293253364e+03 9.138122377787138362e+01 6.686133725258030609e+03 1.407139719781340546e+02 2.945109293580429721e+01 6.017507440010567699e+00
4.920000000000000000e+02 6.322759522368079921e-01 3.311892607262070798e-02 6.518685449980000934e-02 4.233891143951677011e-03 4.556653743725514261e+01 8.993703634421899906e+00 7.360624008104670793e+03 9.153219708167792135e+01 6.711405266588374616e+03 1.280664671360493685e+02 2.940992376667156805e+01 5.989425365327341488e+00
4.930000000000000000e+02 6.315298678916714259e-01 3.314785324583237325e-02 6.881534072938856605e-02 3.823924517743644644e-03 4.555518762920935671e+01 8.955881315604335313e+00 7.384818473976081805e+03 9.179673897352238043e+01 6.736149248589882518e+03 1.314059169408323271e+02 2.936762068862765318e+01 5.957475066860097535e+00
4.940000000000000000e+02 6.307837843556560742e-01 3.320594869995757009e-02 6.633523072628098871e-02 4.105909521897686994e-03 4.554442506478693531e+01 8.920330194102589871e+00 7.407764432699138524e+03 9.201411280491180378e+01 6.759622505470568285e+03 1.195036756616129594e+02 2.932571476037605862e+01 5.927073831527979841e+00
4.950000000000000000e+02 6.300377017388459899e-01 3.329297134633832367e-02 6.732696538161067612e-02 3.995891795928156395e-03 4.553324849248181749e+01 8.883742147297867930e+00 7.431596583101162651e+03 9.225707314032609929e+01 6.781751328251063569e+03 1.159488624512978419e+02 2.928354947990970913e+01 5.895956104074005388e+00
4.960000000000000000e+02 6.292916201521879804e-01 3.340831297460971488e-02 7.343232420356635148e-02 3.433765954801377366e-03 4.552222506981953387e+01 8.847988460641719399e+00 7.455105630572160408e+03 9.248379610305330800e+01 6.807213906167136884e+03 1.371781241100047453e+02 2.924149647096783156e+01 5.865385813842246776e+00
4.970000000000000000e+02 6.285455397074922734e-01 3.355165470793731314e-02 6.567930683652205281e-02 4.198559791927334618e-03 4.551210750608811395e+01 8.815461600790381880e+00 7.476685757438101973e+03 9.263657377237728952e+01 6.833902599036358879e+03 1.359052258753428077e+02 2.920004679447947638e+01 5.837078542292370109e+00
4.980000000000000000e+02 6.277994605174420650e-01 3.372229801802396898e-02 6.541741790153061953e-02 4.235574064384450658e-03 4.550078380538030132e+01 8.779399812036452033e+00 7.500842062203974820e+03 9.287570918121660668e+01 6.856267675877742477e+03 1.119689138484135640e+02 2.915782116169123128e+01 5.806309287866318947e+00
4.990000000000000000e+02 6.270533826955950740e-01 3.391971230259243492e-02 6.854302101921536106e-02 3.880716287721206435e-03 4.548940292078591341e+01 8.743518912928209375e+00 7.525124039896057184e+03 9.311665759421097732e+01 6.877444706129631413e+03 1.107062025764504938e+02 2.911557065890451668e+01 5.775682595703923283e+00
5.000000000000000000e+02 6.263073063563909804e-01 3.414314323465023060e-02 6.482130723221037061e-02 4.319451611544043029e-03 4.547852961544561623e+01 8.709579685166810137e+00 7.548326455733445073e+03 9.331154588099515479e+01 6.899397426637995522e+03 1.138844911556253550e+02 2.907366570743954526e+01 5.746465019887042835e+00
5.010000000000000000e+02 6.255612316151538677e-01 3.439203649740507629e-02 6.012989134292250765e-02 4.916251797998510975e-03 4.546702000427951873e+01 8.674026391077751086e+00 7.572890408845528327e+03 9.355733747827048319e+01 6.922219650201762306e+03 1.166617907559652565e+02 2.903136356589351408e+01 5.716204333062453458e+00
5.020000000000000000e+02 6.248168394075612753e-01 3.452611264890875081e-02 6.153200009629315043e-02 4.744666531348675810e-03 4.545459956249526101e+01 8.636094815775498645e+00 7.599402612473007139e+03 9.389164390632680579e+01 6.947129326505189965e+03 1.236630492530000822e+02 2.898850097048773478e+01 5.677770801651570665e+00
5.030000000000000000e+02 6.240763622789073928e-01 3.436293731157252784e-02 6.246789124974643642e-02 4.632617300772226901e-03 4.544244956584770279e+01 8.599428237091425231e+00 7.625341709397567683e+03 9.420566782265861150e+01 6.971824316534687568e+03 1.182470490519074815e+02 2.894587148946413890e+01 5.646915280744263299e+00
5.040000000000000000e+02 6.233358737695708918e-01 3.422995198020135910e-02 5.740799876432135102e-02 5.277946207864031916e-03 4.543046915203823488e+01 8.563701476603984730e+00 7.650922652851790190e+03 9.450577424656715664e+01 6.995335274515030505e+03 1.136114559007149296e+02 2.890337941643463182e+01 5.616747042762807673e+00
5.050000000000000000e+02 6.225953739983478563e-01 3.412733645772923069e-02 6.605687169079460519e-02 4.202645283692030449e-03 4.541741936491654741e+01 8.525281937571822510e+00 7.678791507686299155e+03 9.493919339681235670e+01 7.018340798387003815e+03 1.251084118805228798e+02 2.886022387415789581e+01 5.584690535947578915e+00
5.060000000000000000e+02 6.218548630849493053e-01 3.405515650384902809e-02 6.782494261462132523e-02 4.003780435201662220e-03 4.540606632087010297e+01 8.492270743894852814e+00 7.703040420176811494e+03 9.517397331293292950e+01 7.043341006751668829e+03 1.112677070812562903e+02 2.881819233041778716e+01 5.556432572789661073e+00
5.070000000000000000e+02 6.211143411500086309e-01 3.401332446243934826e-02 6.295540887247551287e-02 4.598319559091204774e-03 4.539499754669883913e+01 8.460466787572102021e+00 7.726685467257412711e+03 9.537163690841772734e+01 7.065418437883603474e+03 1.078683004625851964e+02 2.877637047892409328e+01 5.529004428153498907e+00
5.080000000000000000e+02 6.203738083150848182e-01 3.400176248391712647e-02 6.399685638975671775e-02 4.475148137038280002e-03 4.538306010242406074e+01 8.426598731717989565e+00 7.752189950668120218e+03 9.567174282219795600e+01 7.085915616385247631e+03 9.498697630449966312e+01 2.873401536089431829e+01 5.500123691038580453e+00
5.090000000000000000e+02 6.196332647026676632e-01 3.402028696798573004e-02 6.742991499020284385e-02 4.069864973988464828e-03 4.537130459034155194e+01 8.393682298492365135e+00 7.777309481026392859e+03 9.594852034471054480e+01 7.104081830339841872e+03 9.979930935726504515e+01 2.869180453718553281e+01 5.471891078011505982e+00
5.100000000000000000e+02 6.188927104361847675e-01 3.406866240760132725e-02 5.943149857060409103e-02 5.064903061134679724e-03 4.536013577758727422e+01 8.362813460831386436e+00 7.801178729047520392e+03 9.614726637826487377e+01 7.124061767769558173e+03 1.058216433391649218e+02 2.864999757006438585e+01 5.445074178149039490e+00
5.110000000000000000e+02 6.181521456400043135e-01 3.414652351539049918e-02 7.266616834336296626e-02 3.569679660653315555e-03 4.534745060243113102e+01 8.328246238251393763e+00 7.828292909247536045e+03 9.655196262005965480e+01 7.145711487177257368e+03 1.088769168779568730e+02 2.860724384872253268e+01 5.415647635456738662e+00
5.120000000000000000e+02 6.174115704394429471e-01 3.425343726322447463e-02 6.371059301905362959e-02 4.540246683614680007e-03 4.533706470415854994e+01 8.300323142489521189e+00 7.850495483304375739e+03 9.664299471759716198e+01 7.167949564771342011e+03 1.083830729988339954e+02 2.856599191659518056e+01 5.390872304038335727e+00
5.130000000000000000e+02 6.166709849607687755e-01 3.438895636526412281e-02 7.869038282551008012e-02 3.345991289736761909e-03 4.532520635099833584e+01 8.268881202419551713e+00 7.875849512703101936e+03 9.692581126606565078e+01 7.191758056697202846e+03 1.204852498621130223e+02 2.852382239984302714e+01 5.363638443905003328e+00
5.140000000000000000e+02 6.159303893312088052e-01 3.455253364350076295e-02 6.995264690368788174e-02 3.834823467887399188e-03 4.531559501993532990e+01 8.243727494733443351e+00 7.896401823080811482e+03 9.691037777525512809e+01 7.216195971510853269e+03 1.110581089810473401e+02 2.848311652300549213e+01 5.340837942798155602e+00
5.150000000000000000e+02 6.151897836789523843e-01 3.474354161412727959e-02 7.859307660939381102e-02 3.356346005974229860e-03 4.530477151498413946e+01 8.215776262802560126e+00 7.919549235537917411e+03 9.703986264223401292e+01 7.240228519578822670e+03 1.158741235029964969e+02 2.844166022280609241e+01 5.316112264075326443e+00
5.160000000000000000e+02 6.144491681331586408e-01 3.496128718329803708e-02 6.705826489384199285e-02 4.165071578290160774e-03 4.529512746719985472e+01 8.191197154460716945e+00 7.940176765742435236e+03 9.701848808898773768e+01 7.265978224510897235e+03 1.222720320101890650e+02 2.840098151007060778e+01 5.293853973073799679e+00
5.170000000000000000e+02 6.137085428239588136e-01 3.520519815657865287e-02 7.169904712254343560e-02 3.693608676938162343e-03 4.528381240275768249e+01 8.162773481429059785e+00 7.964381747260250449e+03 9.720148286489286704e+01 7.289638340542142942e+03 1.049432540000488387e+02 2.835926173547113649e+01 5.268976002170016493e+00
5.180000000000000000e+02 6.129687832022354677e-01 3.542670610729743708e-02 6.801991436623561205e-02 4.072090245918411067e-03 4.527321831505238237e+01 8.136552692298360867e+00 7.987047484879369222e+03 9.728561110452990590e+01 7.313689190983523076e+03 1.161782216722421168e+02 2.831802669315578669e+01 5.245741250415774992e+00
5.190000000000000000e+02 6.122368803928464054e-01 3.524677373936194180e-02 6.903212201336023091e-02 3.970349653493038949e-03 4.526203920547078496e+01 8.109309493646779998e+00 8.010968155056139949e+03 9.744243996563304222e+01 7.334964175055643864e+03 9.720892117074527050e+01 2.827644618119416009e+01 5.221858103807403673e+00
5.200000000000000000e+02 6.115049471877523901e-01 3.509737678701713853e-02 7.264504292071793934e-02 3.640397653716629083e-03 4.525101216414100236e+01 8.082862697610952551e+00 8.034566385206343512e+03 9.757538240802128371e+01 7.355812560343061705e+03 1.021375254695832808e+02 2.823500269712303634e+01 5.198579944367148542e+00
5.210000000000000000e+02 6.107729837201882894e-01 3.497877065741359509e-02 7.146210611551309655e-02 3.748488497550979924e-03 4.524052218646433943e+01 8.058099491094401046e+00 8.057017945908464753e+03 9.763305972467864535e+01 7.380126200002071528e+03 1.145609429170139180e+02 2.819393996953471060e+01 5.176489842406617470e+00
5.220000000000000000e+02 6.100409901244002731e-01 3.489095417543009586e-02 6.789494247116031889e-02 4.120493698955846572e-03 4.522984699958808363e+01 8.033299784945976185e+00 8.079868630087182282e+03 9.770991872916134469e+01 7.404258305407151965e+03 1.096111163516403479e+02 2.815279933753492969e+01 5.154382090166316210e+00
5.230000000000000000e+02 6.093089665356467011e-01 3.483403624036687796e-02 7.880091682333356662e-02 3.411847880207534434e-03 4.521859881976155293e+01 8.007615009565167696e+00 8.103948865536055564e+03 9.785934765046962980e+01 7.428943209356720217e+03 1.122522979926322932e+02 2.811133589288766643e+01 5.131601408343762216e+00
5.240000000000000000e+02 6.085769130902078938e-01 3.480789810585574462e-02 7.814353930822735828e-02 3.420826820878041831e-03 4.520889675686697728e+01 7.985817817200762114e+00 8.124721455790479013e+03 9.780423298126248710e+01 7.453439080410564202e+03 1.106820036521988868e+02 2.807088973569227619e+01 5.111585009482196185e+00
5.250000000000000000e+02 6.078448299253887965e-01 3.481237830103993403e-02 7.025854873179281090e-02 3.897049203802852285e-03 4.519910230475246493e+01 7.964160410011627889e+00 8.145694103286698009e+03 9.775642844416384492e+01 7.476029217122912996e+03 1.038526369841307400e+02 2.803042337606575529e+01 5.091624070587524642e+00
5.260000000000000000e+02 6.071127171795269728e-01 3.484722646731330115e-02 7.038845902693591228e-02 3.893955703442442042e-03 4.518819676695429877e+01 7.940468829188079170e+00 8.169048691291829527e+03 9.784182093199224539e+01 7.501101692800541969e+03 1.123838316817288074e+02 2.798930768325959662e+01 5.064154010338303813e+00
5.270000000000000000e+02 6.063805749919956023e-01 3.491219052788108179e-02 7.346956498889027631e-02 3.641742456887728935e-03 4.517729951318045778e+01 7.917233219406132783e+00 8.192388410095743893e+03 9.792127680281357982e+01 7.526324222997956895e+03 1.082374646806593717e+02 2.794827335608880503e+01 5.043032619798085925e+00
5.280000000000000000e+02 6.056484035032113633e-01 3.500680592147176196e-02 6.886562479714412877e-02 4.068971358190714288e-03 4.516684783342294196e+01 7.895360595145537452e+00 8.214776443367198226e+03 9.793846213071608986e+01 7.550597178904496104e+03 1.124318388098349573e+02 2.790755872392810488e+01 5.022890629342946056e+00
5.290000000000000000e+02 6.049162028546395398e-01 3.513073091434465445e-02 7.886185387478600317e-02 3.461660459872862965e-03 4.515568527097591556e+01 7.872458411473330919e+00 8.238690205219438212e+03 9.804323320915844420e+01 7.576431449776923728e+03 1.188509936023303908e+02 2.786643732142562158e+01 5.001977443074826724e+00
5.300000000000000000e+02 6.041839731887996834e-01 3.528331286744991468e-02 7.605542820783237068e-02 3.526050029724859050e-03 4.514592686904567387e+01 7.852813374652193978e+00 8.259598135161106256e+03 9.796659659458515534e+01 7.603909909496412183e+03 1.163150828624205246e+02 2.782623539144350389e+01 4.983440315934439369e+00
5.310000000000000000e+02 6.034517146492707207e-01 3.546407498096762478e-02 8.276718750716605122e-02 3.607361983106935170e-03 4.513579719589588990e+01 7.832808474755568184e+00 8.281303949147075400e+03 9.793023763113042435e+01 7.630820254135095638e+03 1.146027723680960264e+02 2.778583492249487108e+01 4.964732721163743534e+00
