#Herron-Langway model fitted onto measured density, from the .gnumeric model
#depth, m	Relative density
530.750000000006	0.99742216103568
531.300000000006	0.997424984533
531.850000000006	0.9974278018019
532.400000000006	0.99743061286315
532.950000000006	0.99743341773745
533.500000000006	0.99743621644536
534.050000000006	0.9974390090074
534.600000000006	0.99744179544396
535.150000000006	0.99744457577535
535.700000000006	0.9974473500218
536.250000000005	0.99745011820343
536.800000000005	0.9974528803403
537.350000000005	0.99745563645235
537.900000000005	0.99745838655945
538.450000000005	0.99746113068137
539.000000000005	0.99746386883781
539.550000000005	0.99746660104836
540.100000000005	0.99746932733254
540.650000000005	0.99747204770978
541.200000000005	0.99747476219943
541.750000000005	0.99747747082073
542.300000000005	0.99748017359288
542.850000000005	0.99748287053495
543.400000000005	0.99748556166595
543.950000000005	0.9974882470048
544.500000000005	0.99749092657035
545.050000000005	0.99749360038135
545.600000000005	0.99749626845648
546.150000000005	0.99749893081433
546.700000000005	0.99750158747341
547.250000000005	0.99750423845217
547.800000000005	0.99750688376894
548.350000000004	0.997509523442
548.900000000004	0.99751215748955
549.450000000004	0.9975147859297
550.000000000004	0.99751740878049
550.550000000004	0.99752002605987
551.100000000004	0.99752263778573
551.650000000004	0.99752524397587
552.200000000004	0.99752784464802
552.750000000004	0.99753043981982
553.300000000004	0.99753302950886
553.850000000004	0.99753561373263
554.400000000004	0.99753819250856
554.950000000004	0.997540765854
555.500000000004	0.99754333378622
556.050000000004	0.99754589632243
556.600000000004	0.99754845347975
557.150000000004	0.99755100527524
557.700000000004	0.99755355172588
558.250000000004	0.99755609284858
558.800000000004	0.99755862866018
559.350000000004	0.99756115917745
559.900000000004	0.99756368441709
560.450000000003	0.99756620439571
561.000000000003	0.99756871912988
561.550000000003	0.99757122863608
562.100000000003	0.99757373293072
562.650000000003	0.99757623203016
563.200000000003	0.99757872595066
563.750000000003	0.99758121470844
564.300000000003	0.99758369831963
564.850000000003	0.99758617680032
565.400000000003	0.99758865016651
565.950000000003	0.99759111843412
566.500000000003	0.99759358161905
567.050000000003	0.99759603973709
567.600000000003	0.99759849280398
568.150000000003	0.99760094083539
568.700000000003	0.99760338384694
569.250000000003	0.99760582185417
569.800000000003	0.99760825487255
570.350000000003	0.99761068291751
570.900000000003	0.99761310600438
571.450000000003	0.99761552414847
572.000000000003	0.99761793736498
572.550000000002	0.99762034566909
573.100000000002	0.9976227490759
573.650000000002	0.99762514760042
574.200000000002	0.99762754125765
574.750000000002	0.9976299300625
575.300000000002	0.99763231402981
575.850000000002	0.99763469317437
576.400000000002	0.99763706751091
576.950000000002	0.99763943705411
577.500000000002	0.99764180181857
578.050000000002	0.99764416181884
578.600000000002	0.99764651706941
579.150000000002	0.99764886758471
579.700000000002	0.99765121337911
580.250000000002	0.99765355446692
580.800000000002	0.9976558908624
581.350000000002	0.99765822257975
581.900000000002	0.99766054963311
582.450000000002	0.99766287203655
583.000000000002	0.9976651898041
583.550000000002	0.99766750294973
584.100000000002	0.99766981148735
584.650000000001	0.99767211543082
585.200000000001	0.99767441479393
585.750000000001	0.99767670959043
586.300000000001	0.99767899983401
586.850000000001	0.9976812855383
587.400000000001	0.99768356671687
587.950000000001	0.99768584338326
588.500000000001	0.99768811555094
589.050000000001	0.99769038323331
589.600000000001	0.99769264644374
590.150000000001	0.99769490519554
590.700000000001	0.99769715950197
591.250000000001	0.99769940937622
591.800000000001	0.99770165483145
592.350000000001	0.99770389588076
592.900000000001	0.99770613253718
593.450000000001	0.99770836481372
594.000000000001	0.99771059272332
594.550000000001	0.99771281627886
595.100000000001	0.99771503549319
595.650000000001	0.9977172503791
596.200000000001	0.99771946094932
596.75	0.99772166721655
597.3	0.99772386919341
597.85	0.99772606689251
598.4	0.99772826032637
598.95	0.99773044950749
599.5	0.99773263444831
600.05	0.99773481516122
600.6	0.99773699165856
601.15	0.99773916395263
601.7	0.99774133205567
602.25	0.99774349597988
602.8	0.99774565573742
603.35	0.99774781134038
603.9	0.99774996280083
604.45	0.99775211013077
605	0.99775425334216
605.55	0.99775639244693
606.1	0.99775852745694
606.65	0.99776065838401
607.2	0.99776278523994
607.75	0.99776490803643
608.299999999999	0.9977670267852
608.849999999999	0.99776914149787
609.399999999999	0.99777125218604
609.949999999999	0.99777335886127
610.499999999999	0.99777546153507
611.049999999999	0.99777756021889
611.599999999999	0.99777965492417
612.149999999999	0.99778174566226
612.699999999999	0.99778383244452
613.249999999999	0.99778591528222
613.799999999999	0.99778799418662
614.349999999999	0.9977900691689
614.899999999999	0.99779214024025
615.449999999999	0.99779420741176
615.999999999999	0.99779627069452
616.549999999999	0.99779833009957
617.099999999999	0.99780038563788
617.649999999999	0.99780243732041
618.199999999999	0.99780448515807
618.749999999999	0.99780652916173
619.299999999999	0.9978085693422
619.849999999999	0.99781060571027
620.399999999998	0.99781263827669
620.949999999998	0.99781466705216
621.499999999998	0.99781669204734
622.049999999998	0.99781871327285
622.599999999998	0.99782073073927
623.149999999998	0.99782274445715
623.699999999998	0.99782475443699
624.249999999998	0.99782676068925
624.799999999998	0.99782876322436
625.349999999998	0.9978307620527
625.899999999998	0.99783275718461
626.449999999998	0.99783474863041
626.999999999998	0.99783673640036
627.549999999998	0.99783872050469
628.099999999998	0.99784070095359
628.649999999998	0.99784267775722
629.199999999998	0.9978446509257
629.749999999998	0.9978466204691
630.299999999998	0.99784858639746
630.849999999998	0.99785054872079
631.399999999998	0.99785250744906
631.949999999998	0.99785446259219
632.499999999997	0.99785641416007
633.049999999997	0.99785836216257
633.599999999997	0.9978603066095
634.149999999997	0.99786224751066
634.699999999997	0.99786418487577
635.249999999997	0.99786611871456
635.799999999997	0.99786804903671
636.349999999997	0.99786997585185
636.899999999997	0.99787189916958
637.449999999997	0.99787381899948
637.999999999997	0.99787573535109
638.549999999997	0.9978776482339
639.099999999997	0.99787955765737
639.649999999997	0.99788146363094
640.199999999997	0.99788336616401
640.749999999997	0.99788526526593
641.299999999997	0.99788716094603
641.849999999997	0.9978890532136
642.399999999997	0.99789094207791
642.949999999997	0.99789282754818
643.499999999997	0.99789470963361
644.049999999997	0.99789658834335
644.599999999996	0.99789846368652
645.149999999996	0.99790033567222
645.699999999996	0.99790220430952
646.249999999996	0.99790406960743
646.799999999996	0.99790593157495
647.349999999996	0.99790779022105
647.899999999996	0.99790964555465
648.449999999996	0.99791149758466
648.999999999996	0.99791334631992
649.549999999996	0.99791519176929
650.099999999996	0.99791703394156
650.649999999996	0.99791887284551
651.199999999996	0.99792070848986
651.749999999996	0.99792254088333
652.299999999996	0.9979243700346
652.849999999996	0.9979261959523
653.399999999996	0.99792801864506
653.949999999996	0.99792983812146
654.499999999996	0.99793165439005
655.049999999996	0.99793346745935
655.599999999996	0.99793527733786
656.149999999996	0.99793708403404
656.699999999995	0.99793888755631
657.249999999995	0.99794068791309
657.799999999995	0.99794248511274
658.349999999995	0.99794427916361
658.899999999995	0.997946070074
659.449999999995	0.99794785785221
659.999999999995	0.99794964250649
660.549999999995	0.99795142404506
661.099999999995	0.99795320247611
661.649999999995	0.99795497780783
662.199999999995	0.99795675004833
662.749999999995	0.99795851920575
663.299999999995	0.99796028528814
663.849999999995	0.99796204830358
664.399999999995	0.99796380826008
664.949999999995	0.99796556516564
665.499999999995	0.99796731902822
666.049999999995	0.99796906985578
666.599999999995	0.99797081765622
667.149999999995	0.99797256243743
667.699999999995	0.99797430420726
668.249999999995	0.99797604297355
668.799999999994	0.99797777874409
669.349999999994	0.99797951152667
669.899999999994	0.99798124132904
670.449999999994	0.99798296815891
670.999999999994	0.99798469202398
671.549999999994	0.99798641293192
672.099999999994	0.99798813089038
672.649999999994	0.99798984590696
673.199999999994	0.99799155798925
673.749999999994	0.99799326714483
674.299999999994	0.99799497338122
674.849999999994	0.99799667670594
675.399999999994	0.99799837712647
675.949999999994	0.99800007465027
676.499999999994	0.99800176928478
677.049999999994	0.9980034610374
677.599999999994	0.99800514991551
678.149999999994	0.99800683592648
678.699999999994	0.99800851907763
679.249999999994	0.99801019937627
679.799999999994	0.99801187682969
680.349999999994	0.99801355144513
680.899999999993	0.99801522322984
681.449999999993	0.99801689219101
681.999999999993	0.99801855833584
682.549999999993	0.99802022167148
683.099999999993	0.99802188220507
683.649999999993	0.99802353994371
684.199999999993	0.99802519489449
684.749999999993	0.99802684706447
685.299999999993	0.9980284964607
685.849999999993	0.99803014309017
686.399999999993	0.99803178695989
686.949999999993	0.99803342807682
687.499999999993	0.9980350664479
688.049999999993	0.99803670208006
688.599999999993	0.99803833498018
689.149999999993	0.99803996515515
689.699999999993	0.9980415926118
690.249999999993	0.99804321735698
690.799999999993	0.99804483939747
691.349999999993	0.99804645874007
691.899999999993	0.99804807539152
692.449999999993	0.99804968935857
692.999999999992	0.99805130064793
693.549999999992	0.99805290926628
694.099999999992	0.99805451522031
694.649999999992	0.99805611851664
695.199999999992	0.99805771916191
695.749999999992	0.99805931716271
696.299999999992	0.99806091252563
696.849999999992	0.99806250525723
697.399999999992	0.99806409536403
697.949999999992	0.99806568285255
698.499999999992	0.99806726772929
699.049999999992	0.99806885000072
699.599999999992	0.99807042967327
700.149999999992	0.99807200675339
700.699999999992	0.99807358124748
701.249999999992	0.99807515316193
701.799999999992	0.99807672250309
702.349999999992	0.99807828927731
702.899999999992	0.99807985349092
703.449999999992	0.99808141515021
703.999999999992	0.99808297426146
704.549999999992	0.99808453083095
705.099999999991	0.99808608486489
705.649999999991	0.99808763636952
706.199999999991	0.99808918535104
706.749999999991	0.99809073181561
707.299999999991	0.9980922757694
707.849999999991	0.99809381721855
708.399999999991	0.99809535616917
708.949999999991	0.99809689262736
709.499999999991	0.9980984265992
710.049999999991	0.99809995809074
710.599999999991	0.99810148710804
711.149999999991	0.99810301365709
711.699999999991	0.99810453774391
712.249999999991	0.99810605937446
712.799999999991	0.99810757855472
713.349999999991	0.99810909529062
713.899999999991	0.99811060958808
714.449999999991	0.99811212145301
714.999999999991	0.99811363089128
715.549999999991	0.99811513790876
716.099999999991	0.99811664251131
716.649999999991	0.99811814470473
717.19999999999	0.99811964449484
717.74999999999	0.99812114188743
718.29999999999	0.99812263688827
718.84999999999	0.9981241295031
719.39999999999	0.99812561973767
719.94999999999	0.99812710759769
720.49999999999	0.99812859308884
721.04999999999	0.99813007621681
721.59999999999	0.99813155698727
722.14999999999	0.99813303540584
722.69999999999	0.99813451147815
723.24999999999	0.99813598520981
723.79999999999	0.99813745660641
724.34999999999	0.99813892567351
724.89999999999	0.99814039241667
725.44999999999	0.99814185684142
725.99999999999	0.99814331895328
726.54999999999	0.99814477875773
727.09999999999	0.99814623626028
727.64999999999	0.99814769146638
728.19999999999	0.99814914438147
728.74999999999	0.99815059501099
729.299999999989	0.99815204336034
729.849999999989	0.99815348943493
730.399999999989	0.99815493324013
730.949999999989	0.9981563747813
731.499999999989	0.99815781406378
732.049999999989	0.99815925109291
732.599999999989	0.99816068587398
733.149999999989	0.9981621184123
733.699999999989	0.99816354871314
734.249999999989	0.99816497678176
734.799999999989	0.99816640262341
735.349999999989	0.99816782624331
735.899999999989	0.99816924764667
736.449999999989	0.99817066683868
736.999999999989	0.99817208382453
737.549999999989	0.99817349860938
738.099999999989	0.99817491119837
738.649999999989	0.99817632159663
739.199999999989	0.99817772980927
739.749999999989	0.99817913584139
740.299999999989	0.99818053969808
740.849999999989	0.99818194138439
741.399999999988	0.99818334090539
741.949999999988	0.99818473826609
742.499999999988	0.99818613347153
743.049999999988	0.9981875265267
743.599999999988	0.99818891743659
744.149999999988	0.99819030620618
744.699999999988	0.99819169284042
745.249999999988	0.99819307734424
745.799999999988	0.99819445972258
746.349999999988	0.99819583998035
746.899999999988	0.99819721812245
747.449999999988	0.99819859415374
747.999999999988	0.99819996807911
748.549999999988	0.99820133990339
749.099999999988	0.99820270963142
749.649999999988	0.99820407726803
750.199999999988	0.99820544281802
750.749999999988	0.99820680628617
751.299999999988	0.99820816767728
751.849999999988	0.99820952699609
752.399999999988	0.99821088424735
752.949999999988	0.9982122394358
753.499999999987	0.99821359256616
754.049999999987	0.99821494364312
754.599999999987	0.99821629267138
755.149999999987	0.99821763965561
755.699999999987	0.99821898460047
756.249999999987	0.9982203275106
756.799999999987	0.99822166839065
757.349999999987	0.99822300724522
757.899999999987	0.99822434407893
758.449999999987	0.99822567889635
758.999999999987	0.99822701170207
759.549999999987	0.99822834250065
760.099999999987	0.99822967129663
760.649999999987	0.99823099809456
761.199999999987	0.99823232289895
761.749999999987	0.9982336457143
762.299999999987	0.99823496654512
762.849999999987	0.99823628539588
763.399999999987	0.99823760227104
763.949999999987	0.99823891717506
764.499999999987	0.99824023011239
765.049999999987	0.99824154108744
765.599999999986	0.99824285010462
766.149999999986	0.99824415716834
766.699999999986	0.99824546228299
767.249999999986	0.99824676545293
767.799999999986	0.99824806668253
768.349999999986	0.99824936597613
768.899999999986	0.99825066333806
769.449999999986	0.99825195877265
769.999999999986	0.9982532522842
770.549999999986	0.99825454387702
771.099999999986	0.99825583355537
771.649999999986	0.99825712132354
772.199999999986	0.99825840718577
772.749999999986	0.99825969114631
773.299999999986	0.9982609732094
773.849999999986	0.99826225337924
774.399999999986	0.99826353166006
774.949999999986	0.99826480805603
775.499999999986	0.99826608257134
776.049999999986	0.99826735521016
776.599999999986	0.99826862597665
777.149999999986	0.99826989487495
777.699999999985	0.99827116190919
778.249999999985	0.99827242708349
778.799999999985	0.99827369040197
779.349999999985	0.9982749518687
779.899999999985	0.99827621148778
780.449999999985	0.99827746926328
780.999999999985	0.99827872519926
781.549999999985	0.99827997929976
782.099999999985	0.99828123156883
782.649999999985	0.99828248201047
783.199999999985	0.99828373062871
783.749999999985	0.99828497742755
784.299999999985	0.99828622241096
784.849999999985	0.99828746558294
785.399999999985	0.99828870694744
785.949999999985	0.99828994650841
786.499999999985	0.99829118426981
787.049999999985	0.99829242023555
787.599999999985	0.99829365440955
788.149999999985	0.99829488679574
788.699999999985	0.99829611739799
789.249999999985	0.99829734622019
789.799999999984	0.99829857326622
790.349999999984	0.99829979853994
790.899999999984	0.9983010220452
791.449999999984	0.99830224378583
791.999999999984	0.99830346376568
792.549999999984	0.99830468198854
793.099999999984	0.99830589845824
793.649999999984	0.99830711317856
794.199999999984	0.99830832615329
794.749999999984	0.9983095373862
795.299999999984	0.99831074688105
795.849999999984	0.9983119546416
796.399999999984	0.99831316067158
796.949999999984	0.99831436497473
797.499999999984	0.99831556755476
798.049999999984	0.99831676841539
798.599999999984	0.9983179675603
799.149999999984	0.9983191649932
799.699999999984	0.99832036071774
800.249999999984	0.9983215547376
800.799999999984	0.99832274705644
801.349999999984	0.9983239376779
801.899999999983	0.9983251266056
802.449999999983	0.99832631384319
802.999999999983	0.99832749939426
803.549999999983	0.99832868326243
804.099999999983	0.99832986545129
804.649999999983	0.99833104596441
805.199999999983	0.99833222480538
805.749999999983	0.99833340197775
806.299999999983	0.99833457748507
806.849999999983	0.9983357513309
807.399999999983	0.99833692351875
807.949999999983	0.99833809405215
808.499999999983	0.99833926293462
809.049999999983	0.99834043016965
809.599999999983	0.99834159576074
810.149999999983	0.99834275971137
810.699999999983	0.99834392202501
811.249999999983	0.99834508270513
811.799999999983	0.99834624175517
812.349999999983	0.99834739917858
812.899999999983	0.99834855497879
813.449999999983	0.99834970915923
813.999999999982	0.99835086172331
814.549999999982	0.99835201267443
815.099999999982	0.99835316201599
815.649999999982	0.99835430975138
816.199999999982	0.99835545588396
816.749999999982	0.99835660041711
817.299999999982	0.99835774335417
817.849999999982	0.99835888469851
818.399999999982	0.99836002445345
818.949999999982	0.99836116262233
819.499999999982	0.99836229920846
820.049999999982	0.99836343421516
820.599999999982	0.99836456764571
821.149999999982	0.99836569950343
821.699999999982	0.99836682979158
822.249999999982	0.99836795851344
822.799999999982	0.99836908567227
823.349999999982	0.99837021127134
823.899999999982	0.99837133531388
824.449999999982	0.99837245780313
824.999999999982	0.99837357874231
825.549999999982	0.99837469813466
826.099999999981	0.99837581598337
826.649999999981	0.99837693229165
827.199999999981	0.99837804706269
827.749999999981	0.99837916029968
828.299999999981	0.99838027200578
828.849999999981	0.99838138218417
829.399999999981	0.99838249083799
829.949999999981	0.9983835979704
830.499999999981	0.99838470358454
831.049999999981	0.99838580768354
831.599999999981	0.99838691027052
832.149999999981	0.99838801134859
832.699999999981	0.99838911092086
833.249999999981	0.99839020899042
833.799999999981	0.99839130556037
834.349999999981	0.99839240063378
834.899999999981	0.99839349421372
835.449999999981	0.99839458630326
835.999999999981	0.99839567690545
836.549999999981	0.99839676602333
837.099999999981	0.99839785365994
837.649999999981	0.99839893981832
838.19999999998	0.99840002450148
838.74999999998	0.99840110771243
839.29999999998	0.99840218945419
839.84999999998	0.99840326972974
840.39999999998	0.99840434854207
840.94999999998	0.99840542589417
841.49999999998	0.998406501789
842.04999999998	0.99840757622953
842.59999999998	0.99840864921871
843.14999999998	0.9984097207595
843.69999999998	0.99841079085482
844.24999999998	0.99841185950762
844.79999999998	0.99841292672082
845.34999999998	0.99841399249733
845.89999999998	0.99841505684006
846.44999999998	0.99841611975191
846.99999999998	0.99841718123577
847.54999999998	0.99841824129452
848.09999999998	0.99841929993105
848.64999999998	0.99842035714822
849.19999999998	0.9984214129489
849.74999999998	0.99842246733593
850.299999999979	0.99842352031216
850.849999999979	0.99842457188043
851.399999999979	0.99842562204357
851.949999999979	0.9984266708044
852.499999999979	0.99842771816574
853.049999999979	0.99842876413039
853.599999999979	0.99842980870116
854.149999999979	0.99843085188084
854.699999999979	0.99843189367221
855.249999999979	0.99843293407805
855.799999999979	0.99843397310113
856.349999999979	0.99843501074422
856.899999999979	0.99843604701006
857.449999999979	0.99843708190141
857.999999999979	0.99843811542101
858.549999999979	0.99843914757158
859.099999999979	0.99844017835587
859.649999999979	0.99844120777658
860.199999999979	0.99844223583643
860.749999999979	0.99844326253812
861.299999999979	0.99844428788435
861.849999999979	0.99844531187781
862.399999999978	0.99844633452118
862.949999999978	0.99844735581714
863.499999999978	0.99844837576836
864.049999999978	0.99844939437749
864.599999999978	0.9984504116472
865.149999999978	0.99845142758013
865.699999999978	0.99845244217892
866.249999999978	0.99845345544621
866.799999999978	0.99845446738461
867.349999999978	0.99845547799676
867.899999999978	0.99845648728527
868.449999999978	0.99845749525273
868.999999999978	0.99845850190176
869.549999999978	0.99845950723493
870.099999999978	0.99846051125485
870.649999999978	0.99846151396408
871.199999999978	0.9984625153652
871.749999999978	0.99846351546077
872.299999999978	0.99846451425336
872.849999999978	0.9984655117455
873.399999999978	0.99846650793976
873.949999999978	0.99846750283867
874.499999999977	0.99846849644475
875.049999999977	0.99846948876054
875.599999999977	0.99847047978855
876.149999999977	0.99847146953129
876.699999999977	0.99847245799128
877.249999999977	0.998473445171
877.799999999977	0.99847443107296
878.349999999977	0.99847541569964
878.899999999977	0.99847639905351
879.449999999977	0.99847738113705
879.999999999977	0.99847836195273
880.549999999977	0.99847934150301
881.099999999977	0.99848031979034
881.649999999977	0.99848129681716
882.199999999977	0.99848227258593
882.749999999977	0.99848324709907
883.299999999977	0.99848422035901
883.849999999977	0.99848519236818
884.399999999977	0.99848616312899
884.949999999977	0.99848713264385
885.499999999977	0.99848810091517
886.049999999977	0.99848906794534
886.599999999976	0.99849003373675
887.149999999976	0.99849099829179
887.699999999976	0.99849196161284
888.249999999976	0.99849292370227
888.799999999976	0.99849388456244
889.349999999976	0.99849484419572
889.899999999976	0.99849580260446
890.449999999976	0.99849675979102
890.999999999976	0.99849771575772
891.549999999976	0.99849867050692
892.099999999976	0.99849962404093
892.649999999976	0.99850057636209
893.199999999976	0.99850152747272
893.749999999976	0.99850247737511
894.299999999976	0.99850342607159
894.849999999976	0.99850437356446
895.399999999976	0.998505319856
895.949999999976	0.99850626494851
896.499999999976	0.99850720884427
897.049999999976	0.99850815154556
897.599999999976	0.99850909305464
898.149999999976	0.9985100333738
898.699999999975	0.99851097250528
899.249999999975	0.99851191045134
899.799999999975	0.99851284721423
900.349999999975	0.99851378279619
900.899999999975	0.99851471719947
901.449999999975	0.99851565042628
901.999999999975	0.99851658247886
902.549999999975	0.99851751335944
903.099999999975	0.99851844307021
903.649999999975	0.99851937161339
904.199999999975	0.9985202989912
904.749999999975	0.99852122520581
905.299999999975	0.99852215025943
905.849999999975	0.99852307415425
906.399999999975	0.99852399689244
906.949999999975	0.99852491847618
907.499999999975	0.99852583890765
908.049999999975	0.998526758189
908.599999999975	0.9985276763224
909.149999999975	0.99852859330999
909.699999999975	0.99852950915394
910.249999999975	0.99853042385638
910.799999999974	0.99853133741945
911.349999999974	0.99853224984529
911.899999999974	0.99853316113602
912.449999999974	0.99853407129376
912.999999999974	0.99853498032063
913.549999999974	0.99853588821875
914.099999999974	0.99853679499021
914.649999999974	0.99853770063712
915.199999999974	0.99853860516157
915.749999999974	0.99853950856567
916.299999999974	0.99854041085148
916.849999999974	0.99854131202109
917.399999999974	0.99854221207658
917.949999999974	0.99854311102002
918.499999999974	0.99854400885346
919.049999999974	0.99854490557898
919.599999999974	0.99854580119862
920.149999999974	0.99854669571444
920.699999999974	0.99854758912847
921.249999999974	0.99854848144276
921.799999999974	0.99854937265934
922.349999999974	0.99855026278025
922.899999999973	0.9985511518075
923.449999999973	0.99855203974311
923.999999999973	0.9985529265891
924.549999999973	0.99855381234748
925.099999999973	0.99855469702025
925.649999999973	0.99855558060942
926.199999999973	0.99855646311697
926.749999999973	0.99855734454489
927.299999999973	0.99855822489518
927.849999999973	0.9985591041698
928.399999999973	0.99855998237074
928.949999999973	0.99856085949996
929.499999999973	0.99856173555944
930.049999999973	0.99856261055112
930.599999999973	0.99856348447697
931.149999999973	0.99856435733894
931.699999999973	0.99856522913897
932.249999999973	0.998566099879
932.799999999973	0.99856696956097
933.349999999973	0.99856783818682
933.899999999973	0.99856870575847
934.449999999973	0.99856957227784
934.999999999972	0.99857043774685
935.549999999972	0.99857130216741
936.099999999972	0.99857216554143
936.649999999972	0.99857302787082
937.199999999972	0.99857388915747
937.749999999972	0.99857474940328
938.299999999972	0.99857560861014
938.849999999972	0.99857646677993
939.399999999972	0.99857732391454
939.949999999972	0.99857818001584
940.499999999972	0.9985790350857
941.049999999972	0.998579889126
941.599999999972	0.99858074213858
942.149999999972	0.99858159412532
942.699999999972	0.99858244508806
943.249999999972	0.99858329502865
943.799999999972	0.99858414394894
944.349999999972	0.99858499185077
944.899999999972	0.99858583873598
945.449999999972	0.99858668460639
945.999999999972	0.99858752946383
946.549999999972	0.99858837331013
947.099999999971	0.9985892161471
947.649999999971	0.99859005797656
948.199999999971	0.99859089880031
948.749999999971	0.99859173862017
949.299999999971	0.99859257743793
949.849999999971	0.99859341525539
950.399999999971	0.99859425207435
950.949999999971	0.99859508789658
951.499999999971	0.99859592272387
952.049999999971	0.99859675655801
952.599999999971	0.99859758940077
953.149999999971	0.99859842125391
953.699999999971	0.99859925211921
954.249999999971	0.99860008199843
954.799999999971	0.99860091089332
955.349999999971	0.99860173880565
955.899999999971	0.99860256573715
956.449999999971	0.99860339168958
956.999999999971	0.99860421666468
957.549999999971	0.99860504066418
958.099999999971	0.99860586368982
958.649999999971	0.99860668574333
959.19999999997	0.99860750682643
959.74999999997	0.99860832694084
960.29999999997	0.99860914608828
960.84999999997	0.99860996427047
961.39999999997	0.99861078148911
961.94999999997	0.9986115977459
962.49999999997	0.99861241304256
963.04999999997	0.99861322738076
963.59999999997	0.99861404076222
964.14999999997	0.99861485318861
964.69999999997	0.99861566466162
965.24999999997	0.99861647518293
965.79999999997	0.99861728475422
966.34999999997	0.99861809337717
966.89999999997	0.99861890105343
967.44999999997	0.99861970778467
967.99999999997	0.99862051357257
968.54999999997	0.99862131841876
969.09999999997	0.99862212232492
969.64999999997	0.99862292529268
970.19999999997	0.99862372732369
970.74999999997	0.99862452841959
971.299999999969	0.99862532858203
971.849999999969	0.99862612781263
972.399999999969	0.99862692611302
972.949999999969	0.99862772348484
973.499999999969	0.9986285199297
974.049999999969	0.99862931544923
974.599999999969	0.99863011004504
975.149999999969	0.99863090371873
975.699999999969	0.99863169647192
976.249999999969	0.99863248830622
976.799999999969	0.99863327922321
977.349999999969	0.9986340692245
977.899999999969	0.99863485831168
978.449999999969	0.99863564648634
978.999999999969	0.99863643375007
979.549999999969	0.99863722010444
980.099999999969	0.99863800555104
980.649999999969	0.99863879009143
981.199999999969	0.99863957372719
981.749999999969	0.99864035645989
982.299999999969	0.99864113829108
982.849999999969	0.99864191922234
983.399999999968	0.99864269925521
983.949999999968	0.99864347839125
984.499999999968	0.998644256632
985.049999999968	0.99864503397901
985.599999999968	0.99864581043383
986.149999999968	0.99864658599799
986.699999999968	0.99864736067303
987.249999999968	0.99864813446047
987.799999999968	0.99864890736185
988.349999999968	0.99864967937869
988.899999999968	0.9986504505125
989.449999999968	0.99865122076482
989.999999999968	0.99865199013714
990.549999999968	0.99865275863099
991.099999999968	0.99865352624786
991.649999999968	0.99865429298927
992.199999999968	0.99865505885671
992.749999999968	0.99865582385167
993.299999999968	0.99865658797565
993.849999999968	0.99865735123014
994.399999999968	0.99865811361663
994.949999999968	0.9986588751366
995.499999999967	0.99865963579153
996.049999999967	0.99866039558289
996.599999999967	0.99866115451215
997.149999999967	0.99866191258079
997.699999999967	0.99866266979028
998.249999999967	0.99866342614207
998.799999999967	0.99866418163762
999.349999999967	0.99866493627839
999.899999999967	0.99866569006584
1000.44999999997	0.99866644300141
1000.99999999997	0.99866719508654
1001.54999999997	0.99866794632269
1002.09999999997	0.99866869671129
1002.64999999997	0.99866944625377
1003.19999999997	0.99867019495158
1003.74999999997	0.99867094280613
1004.29999999997	0.99867168981886
1004.84999999997	0.99867243599119
1005.39999999997	0.99867318132454
1005.94999999997	0.99867392582032
1006.49999999997	0.99867466947996
1007.04999999997	0.99867541230485
1007.59999999997	0.99867615429642
1008.14999999997	0.99867689545606
1008.69999999997	0.99867763578517
1009.24999999997	0.99867837528515
1009.79999999997	0.99867911395739
1010.34999999997	0.9986798518033
1010.89999999997	0.99868058882425
1011.44999999997	0.99868132502163
1011.99999999997	0.99868206039683
1012.54999999997	0.99868279495122
1013.09999999997	0.99868352868618
1013.64999999997	0.99868426160308
1014.19999999997	0.99868499370329
1014.74999999997	0.99868572498818
1015.29999999997	0.99868645545911
1015.84999999997	0.99868718511745
1016.39999999997	0.99868791396455
1016.94999999997	0.99868864200176
1017.49999999997	0.99868936923044
1018.04999999997	0.99869009565194
1018.59999999997	0.99869082126759
1019.14999999997	0.99869154607876
1019.69999999997	0.99869227008676
1020.24999999997	0.99869299329295
1020.79999999997	0.99869371569865
1021.34999999997	0.9986944373052
1021.89999999997	0.99869515811392
1022.44999999997	0.99869587812613
1022.99999999997	0.99869659734317
1023.54999999997	0.99869731576634
1024.09999999997	0.99869803339697
1024.64999999997	0.99869875023637
1025.19999999997	0.99869946628585
1025.74999999996	0.99870018154671
1026.29999999996	0.99870089602026
1026.84999999996	0.9987016097078
1027.39999999996	0.99870232261064
1027.94999999996	0.99870303473005
1028.49999999996	0.99870374606735
1029.04999999996	0.99870445662382
1029.59999999996	0.99870516640074
1030.14999999996	0.99870587539941
1030.69999999996	0.99870658362109
1031.24999999996	0.99870729106708
1031.79999999996	0.99870799773865
1032.34999999996	0.99870870363706
1032.89999999996	0.9987094087636
1033.44999999996	0.99871011311952
1033.99999999996	0.9987108167061
1034.54999999996	0.9987115195246
1035.09999999996	0.99871222157627
1035.64999999996	0.99871292286237
1036.19999999996	0.99871362338415
1036.74999999996	0.99871432314287
1037.29999999996	0.99871502213978
1037.84999999996	0.99871572037611
1038.39999999996	0.99871641785312
1038.94999999996	0.99871711457204
1039.49999999996	0.99871781053412
1040.04999999996	0.99871850574057
1040.59999999996	0.99871920019265
1041.14999999996	0.99871989389157
1041.69999999996	0.99872058683856
