#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.100000000000000000e+01	3.943633130940174283e+02	1.254283593102791095e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.237468201351588970e-02	6.281642086870548990e-04	9.843760164623706066e-01	1.962573714135179906e-02	8.247651442732529858e+01	1.718685958415354520e+01	2.100000000000000000e+01	0.000000000000000000e+00	2.224900000000001876e-02	1.561201271370276922e-01	9.850900000000000212e-01	2.403855728949061757e-02	8.660371428571430386e+01	2.314932697027918262e-01	4.078722287051300688e-02	1.045143493492640312e-03	inf	nan
2.200000000000000000e+01	4.188807950313068318e+02	1.317032035859516625e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.189561866577935043e-02	6.133683887532545087e-04	9.839363081795763355e-01	1.950433216239093326e-02	8.248333743833998710e+01	1.716404303470090653e+01	2.200000000000000000e+01	0.000000000000000000e+00	2.177200000000001356e-02	1.564547495398662946e-01	9.846300000000000052e-01	2.407764796642506561e-02	8.660371428571430386e+01	2.318769148774146860e-01	3.938554697498126977e-02	9.993294943766248967e-04	inf	nan
2.300000000000000000e+01	4.442708194642600006e+02	1.381366789785998428e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.017349472048502942e-02	5.638445322559921874e-04	9.834965816531661131e-01	1.938567415376038841e-02	8.249040421266198564e+01	1.714042299394783697e+01	2.300000000000000000e+01	0.000000000000000000e+00	2.005899999999999350e-02	1.568132346124665732e-01	9.841699999999999893e-01	2.411673864335951364e-02	8.660371428571430386e+01	2.322742329532745953e-01	3.562040053428225383e-02	8.948012878880248072e-04	inf	nan
2.400000000000000000e+01	4.723446194496802946e+02	1.451782882948691444e+01	-5.000000000000000000e+01	0.000000000000000000e+00	1.965620402087195351e-02	5.480112282536849910e-04	9.830568368825806091e-01	1.926979972123030529e-02	8.249821905559770130e+01	1.711430998445979412e+01	2.400000000000000000e+01	0.000000000000000000e+00	1.954400000000000581e-02	1.571975508503966890e-01	9.837099999999999733e-01	2.415582932029396168e-02	8.660371428571430386e+01	2.327135703588544824e-01	3.420029336261424385e-02	8.503157280649129707e-04	inf	nan
2.500000000000000000e+01	5.015841347192522335e+02	1.524359295620597976e+01	-5.000000000000000000e+01	0.000000000000000000e+00	1.930988728086488818e-02	5.369536076750541093e-04	9.826170738672606042e-01	1.915674724733338469e-02	8.250635961714280597e+01	1.708711928249188361e+01	2.500000000000000000e+01	0.000000000000000000e+00	1.919899999999996609e-02	1.575964916648204261e-01	9.832499999999999574e-01	2.419491999722840625e-02	8.660371428571430386e+01	2.331711748670292073e-01	3.305614100458204030e-02	8.132930126732702911e-04	inf	nan
2.600000000000000000e+01	5.318356997722142978e+02	1.598652329076776724e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.048636786104741925e-02	5.681349278343415625e-04	9.821772926066469900e-01	1.904656988044352295e-02	8.251478324903466444e+01	1.705899710834806271e+01	2.600000000000000000e+01	0.000000000000000000e+00	2.036800000000005273e-02	1.579933425316824014e-01	9.827900000000000524e-01	2.423401067416285429e-02	8.660371428571430386e+01	2.336446440483016529e-01	3.457258646238381417e-02	8.415836152923867252e-04	inf	nan
2.700000000000000000e+01	5.607603508418712863e+02	1.668921075631385165e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.099904021693803011e-02	5.808556629513844573e-04	9.817374931001804361e-01	1.893929014566621272e-02	8.252283865231513005e+01	1.703211416570760406e+01	2.700000000000000000e+01	0.000000000000000000e+00	2.087700000000003442e-02	1.583795929779818756e-01	9.823300000000000365e-01	2.427310135109730233e-02	8.660371428571430386e+01	2.340973709026572813e-01	3.488247901875907164e-02	8.401596567571812356e-04	inf	nan
2.800000000000000000e+01	5.894280381201241426e+02	1.737814927362077455e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.202775719870901996e-02	6.077600586151032718e-04	9.812976753473017233e-01	1.883494675585182382e-02	8.253082370173699189e+01	1.700547916783580860e+01	2.800000000000000000e+01	0.000000000000000000e+00	2.189900000000000180e-02	1.587577257944682574e-01	9.818700000000000205e-01	2.431219202803175036e-02	8.660371428571430386e+01	2.345461001417478153e-01	3.608645564642395942e-02	8.599305487520154685e-04	inf	nan
2.900000000000000000e+01	6.171392661165233449e+02	1.803689385601700579e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.173273694176738186e-02	5.981473962789881846e-04	9.808578393474514101e-01	1.873360081407282607e-02	8.253854349189496986e+01	1.697973785009326519e+01	2.900000000000000000e+01	0.000000000000000000e+00	2.160499999999998533e-02	1.591345886710370250e-01	9.814100000000000046e-01	2.435128270496619840e-02	8.660371428571430386e+01	2.349798815503973126e-01	3.511816375586242905e-02	8.279822056283810778e-04	inf	nan
3.000000000000000000e+01	6.456145590433371808e+02	1.870644877855139043e+01	-5.000000000000000000e+01	0.000000000000000000e+00	1.994086897861272606e-02	5.474455383258735978e-04	9.804179851000702772e-01	1.863529939443130459e-02	8.254647730692943242e+01	1.695329457802278483e+01	3.000000000000000000e+01	0.000000000000000000e+00	1.982300000000003504e-02	1.595369419019590507e-01	9.809499999999999886e-01	2.439037338190064297e-02	8.660371428571430386e+01	2.354256469221628900e-01	3.173764056031815745e-02	7.402347580259313999e-04	inf	nan
3.100000000000000000e+01	6.771228873987319048e+02	1.943915969223877482e+01	-5.000000000000000000e+01	0.000000000000000000e+00	1.942855656884195925e-02	5.318947129621166316e-04	9.799781126045991053e-01	1.854004621109981571e-02	8.255525755037076863e+01	1.692404370119168533e+01	3.100000000000000000e+01	0.000000000000000000e+00	1.931300000000002459e-02	1.599681523679088169e-01	9.804899999999999727e-01	2.442946405883509101e-02	8.660371428571430386e+01	2.359189193565858766e-01	3.051211570026511263e-02	7.037428194624473742e-04	inf	nan
3.200000000000000000e+01	7.098967536826523883e+02	2.019262964132750326e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.058321304743213065e-02	5.618747692115966209e-04	9.795382218604785640e-01	1.844788913863445318e-02	8.256439196875004427e+01	1.689362849473798889e+01	3.200000000000000000e+01	0.000000000000000000e+00	2.046000000000003372e-02	1.603979658375218609e-01	9.800299999999999567e-01	2.446855473576953904e-02	8.660371428571430386e+01	2.364320335964369135e-01	3.195252600421089051e-02	7.286251356227415503e-04	inf	nan
3.300000000000000000e+01	7.411931838887717277e+02	2.090377978116638502e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.188983573665823426e-02	5.958940248564974186e-04	9.790983128671493230e-01	1.835889113942476558e-02	8.257311606698661421e+01	1.686459185106748393e+01	3.300000000000000000e+01	0.000000000000000000e+00	2.175800000000005507e-02	1.608082653747579804e-01	9.795700000000000518e-01	2.450764541270398708e-02	8.660371428571430386e+01	2.369220456311055267e-01	3.348797068547047784e-02	7.550418656645625174e-04	inf	nan
3.400000000000000000e+01	7.710546529336509138e+02	2.157447162376921312e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.177389783696201744e-02	5.911795983875514767e-04	9.786583856240519408e-01	1.827305609451629689e-02	8.258144149460282790e+01	1.683689629819140876e+01	3.400000000000000000e+01	0.000000000000000000e+00	2.164200000000005009e-02	1.612123221464236700e-01	9.791100000000000358e-01	2.454673608963843512e-02	8.660371428571430386e+01	2.373896170025486807e-01	3.293540603688451668e-02	7.342657882462825950e-04	inf	nan
3.500000000000000000e+01	8.014171145010017199e+02	2.224852038921648045e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.070314675306266297e-02	5.606081270241858577e-04	9.782184401306269761e-01	1.819044832739835985e-02	8.258990792962484306e+01	1.680874353543498501e+01	3.500000000000000000e+01	0.000000000000000000e+00	2.057699999999995644e-02	1.616327149060599322e-01	9.786500000000000199e-01	2.458582676657287969e-02	8.660371428571430386e+01	2.378650592700692623e-01	3.096666654828197571e-02	6.825543400441429469e-04	inf	nan
3.600000000000000000e+01	8.337099025684819935e+02	2.295702497193128977e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.070493960662595639e-02	5.590681773495177970e-04	9.777784763863152095e-01	1.811106738465328297e-02	8.259891408442273075e+01	1.677881144183668738e+01	3.600000000000000000e+01	0.000000000000000000e+00	2.057799999999998519e-02	1.620688141541345439e-01	9.781900000000000039e-01	2.462491744350732772e-02	8.660371428571430386e+01	2.383707566192028449e-01	3.058133580398398471e-02	6.662421188954986391e-04	inf	nan
3.700000000000000000e+01	8.664095860097045261e+02	2.366584691477427427e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.178036584562796987e-02	5.864226280431816601e-04	9.773384943905570887e-01	1.803499763202878747e-02	8.260803525085724175e+01	1.674851241042337335e+01	3.700000000000000000e+01	0.000000000000000000e+00	2.164600000000005409e-02	1.624988198951666796e-01	9.777299999999999880e-01	2.466400812044177576e-02	8.660371428571430386e+01	2.388828556979842310e-01	3.186645204018196537e-02	6.861024553862296593e-04	inf	nan
3.800000000000000000e+01	8.977905505029920050e+02	2.433780360880937010e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.163425847925429940e-02	5.808910464420553258e-04	9.768984941427933943e-01	1.796221473491150036e-02	8.261679003876903948e+01	1.671944523685520778e+01	3.800000000000000000e+01	0.000000000000000000e+00	2.149999999999996358e-02	1.629240592591632841e-01	9.772699999999999720e-01	2.470309879737622380e-02	8.660371428571430386e+01	2.393743316291064571e-01	3.126401557733651110e-02	6.652761162359925292e-04	inf	nan
3.900000000000000000e+01	9.297762049857419697e+02	2.501439045040284626e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.157771476780669800e-02	5.777559738221762185e-04	9.764684720437671883e-01	1.789296999799273175e-02	8.262571499099219352e+01	1.668982809852387916e+01	3.900000000000000000e+01	0.000000000000000000e+00	2.144299999999998985e-02	1.633559496386219334e-01	9.768200000000000216e-01	2.474218947431067184e-02	8.660371428571430386e+01	2.398753066311042070e-01	3.089436681747278340e-02	6.496446280624976286e-04	inf	nan
4.000000000000000000e+01	9.621445654026459806e+02	2.569062214613114392e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.065775326757126121e-02	5.515648372689294738e-04	9.760284354930863771e-01	1.782692887691081363e-02	8.263474823439710804e+01	1.665986737158974407e+01	4.000000000000000000e+01	0.000000000000000000e+00	2.052799999999999070e-02	1.638025409145469902e-01	9.763600000000000056e-01	2.478128015124511641e-02	8.660371428571430386e+01	2.403823051291860136e-01	2.926350450297499420e-02	6.080092833551558121e-04	inf	nan
4.100000000000000000e+01	9.963168225189574514e+02	2.639562287608080382e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.199805100591270893e-02	5.856070873187951310e-04	9.755883806887256648e-01	1.776427378534455731e-02	8.264428653121390767e+01	1.662824784324012839e+01	4.100000000000000000e+01	0.000000000000000000e+00	2.185899999999996179e-02	1.642492647400586037e-01	9.758999999999999897e-01	2.482037082817956444e-02	8.660371428571430386e+01	2.409175900273295701e-01	3.087919850239765826e-02	6.337522398355834811e-04	inf	nan
4.200000000000000000e+01	1.028701082749103989e+03	2.705517277457518688e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.257555654624734259e-02	5.992942678123117138e-04	9.751483076301256103e-01	1.770503612866159565e-02	8.265332731830382329e+01	1.659829490022100629e+01	4.200000000000000000e+01	0.000000000000000000e+00	2.243200000000000749e-02	1.646803780820060015e-01	9.754399999999999737e-01	2.485946150511401248e-02	8.660371428571430386e+01	2.414248978781476374e-01	3.140444473592196584e-02	6.367393974546408037e-04	inf	nan
4.300000000000000000e+01	1.060543709116452192e+03	2.769542298533952618e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.063599154537674660e-02	5.462979908649511288e-04	9.747082163167266611e-01	1.764926035216585892e-02	8.266221837985511911e+01	1.656885343986909476e+01	4.300000000000000000e+01	0.000000000000000000e+00	2.050399999999996670e-02	1.651300797129759690e-01	9.749799999999999578e-01	2.489855218204846052e-02	8.660371428571430386e+01	2.419237500273703489e-01	2.844988756877117608e-02	5.698489486300475308e-04	inf	nan
4.400000000000000000e+01	1.095693232909216704e+03	2.839310796809490611e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.095086689445426961e-02	5.529516524877347260e-04	9.742681067479693757e-01	1.759698031827232334e-02	8.267203446714097481e+01	1.653636419887704534e+01	4.400000000000000000e+01	0.000000000000000000e+00	2.081600000000005668e-02	1.656005391392925130e-01	9.745200000000000529e-01	2.493764285898290509e-02	8.660371428571430386e+01	2.424744404206985449e-01	2.862799638708088748e-02	5.662256364501894873e-04	inf	nan
4.500000000000000000e+01	1.130624074260422049e+03	2.907725720663322377e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.162106454458701671e-02	5.689255020780179060e-04	9.738279789232940908e-01	1.754817209188024377e-02	8.268179124017356685e+01	1.650409143661061506e+01	4.500000000000000000e+01	0.000000000000000000e+00	2.148099999999997234e-02	1.660639870178415300e-01	9.740600000000000369e-01	2.497673353591735312e-02	8.660371428571430386e+01	2.430217384455984619e-01	2.932478772649758578e-02	5.727032770964667931e-04	inf	nan
4.600000000000000000e+01	1.164724917865042926e+03	2.973620376472758053e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.095558936898329547e-02	5.498008839619110757e-04	9.733878328421413650e-01	1.750289901499298140e-02	8.269131787662118427e+01	1.647260066805915812e+01	4.600000000000000000e+01	0.000000000000000000e+00	2.081900000000003192e-02	1.665312434198585878e-01	9.736000000000000210e-01	2.501582421285180116e-02	8.660371428571430386e+01	2.435560648385219906e-01	2.817391674282384781e-02	5.433052285769860096e-04	inf	nan
4.700000000000000000e+01	1.200218740365058238e+03	3.041282169660367884e+01	-5.000000000000000000e+01	0.000000000000000000e+00	1.956835979127391142e-02	5.118455476501649389e-04	9.729476685039516459e-01	1.746114980994289273e-02	8.270123543004015687e+01	1.643983506312214615e+01	4.700000000000000000e+01	0.000000000000000000e+00	1.943999999999990180e-02	1.670266552819029693e-01	9.731400000000000050e-01	2.505491488978624920e-02	8.660371428571430386e+01	2.441122514400441423e-01	2.611658441065353720e-02	4.971828704387099181e-04	inf	nan
4.800000000000000000e+01	1.238508586551532744e+03	3.113272093870558166e+01	-5.000000000000000000e+01	0.000000000000000000e+00	1.930348693526802439e-02	5.032685511281220552e-04	9.725074859081653811e-01	1.742294632789572612e-02	8.271193623610461998e+01	1.640450391766589178e+01	4.800000000000000000e+01	0.000000000000000000e+00	1.917600000000008187e-02	1.675463073903997180e-01	9.726799999999999891e-01	2.509400556672069724e-02	8.660371428571430386e+01	2.447122888534948026e-01	2.557600210991638201e-02	4.804703114213394939e-04	inf	nan
4.900000000000000000e+01	1.277607738784253115e+03	3.185742491224904072e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.139628711804378997e-02	5.559772622416487859e-04	9.720672850542229071e-01	1.738832434361310339e-02	8.272286536098445708e+01	1.636844223000602483e+01	4.900000000000000000e+01	0.000000000000000000e+00	2.125400000000010614e-02	1.680477905396297322e-01	9.722199999999999731e-01	2.513309624365514180e-02	8.660371428571430386e+01	2.453250488986996602e-01	2.810625774199658131e-02	5.209528025951502611e-04	inf	nan
5.000000000000000000e+01	1.313187004056050228e+03	3.250735526423353150e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.271902904154241357e-02	5.885686077740980102e-04	9.716270659415646715e-01	1.735726725650930599e-02	8.273281251010462256e+01	1.633564384616510878e+01	5.000000000000000000e+01	0.000000000000000000e+00	2.256700000000000372e-02	1.685133795461414563e-01	9.717599999999999572e-01	2.517218692058958984e-02	8.660371428571430386e+01	2.458826824283503742e-01	2.963009869620812642e-02	5.420429683013275324e-04	inf	nan
5.100000000000000000e+01	1.346936469768359075e+03	3.311510236587742639e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.202223576353022627e-02	5.688909270834874082e-04	9.711868285696313441e-01	1.732977821008064440e-02	8.274224978138811082e+01	1.630454277173269872e+01	5.100000000000000000e+01	0.000000000000000000e+00	2.187399999999994904e-02	1.689755563980305519e-01	9.713000000000000522e-01	2.521127759752403788e-02	8.660371428571430386e+01	2.464116704184483864e-01	2.851694041226084456e-02	5.149613436575586596e-04	inf	nan
