# depth thinning sigma_thinning accu sigma_accu LIDIE sigma_LIDIE age sigma_age gas_age sigma_gas_age Ddepth sigma_Ddepth
6.450000000000000000e+02 7.192515447758137670e-01 1.610761510854914064e-02 6.754054761183060640e-02 6.821426136307480502e-04 5.750672855096681246e+01 1.195401647623963903e+01 1.067899439558487757e+04 1.330890254870686533e+02 9.873784184173404356e+03 1.999827963267607345e+02 4.178293054716607458e+01 8.821786851695357257e+00
6.460000000000000000e+02 7.190515385085906042e-01 1.625336102350836628e-02 7.271948440474422515e-02 7.343740690864301391e-04 5.751407505468565518e+01 1.194266272614035707e+01 1.069957957322732182e+04 1.332386625444426898e+02 9.893767304683284237e+03 1.914070637012359555e+02 4.176501115434143685e+01 8.807395220140458392e+00
6.470000000000000000e+02 7.188614643235198276e-01 1.641959908977346297e-02 7.701187499460600272e-02 7.776554708870084568e-04 5.752090113633399682e+01 1.193211628253031442e+01 1.071870403357679061e+04 1.333775833253822327e+02 9.912827542053037178e+03 1.927116359762937634e+02 4.174712576245872242e+01 8.793617210817197716e+00
6.480000000000000000e+02 7.186614803163878795e-01 1.660518332386833051e-02 6.838267575622747341e-02 6.904695695217367155e-04 5.752734922629092296e+01 1.192215791015559923e+01 1.073676733377290839e+04 1.335085689075675930e+02 9.932080646149741369e+03 1.933585943255544066e+02 4.172939690440614413e+01 8.780202374364137086e+00
6.490000000000000000e+02 7.184714277993564657e-01 1.680995489575742852e-02 7.126239075822238256e-02 7.194935360025836576e-04 5.753461389932036951e+01 1.191094375848638265e+01 1.075711569984012021e+04 1.336559905241685442e+02 9.951630751588625571e+03 1.985983959927207536e+02 4.171269438828483089e+01 8.766002939446332576e+00
6.500000000000000000e+02 7.182714660503733972e-01 1.703267772239314137e-02 7.457544305077093427e-02 7.528974435877309850e-04 5.754158775404403059e+01 1.190018368213591948e+01 1.077664695303056033e+04 1.337974323488080302e+02 9.971558307348830567e+03 1.939892706466571326e+02 4.169621260915903349e+01 8.752060532680674854e+00
6.510000000000000000e+02 7.180715155774933800e-01 1.727284748578042373e-02 6.882283576095286903e-02 6.947858112359863282e-04 5.754825446616832352e+01 1.188990053974884198e+01 1.079531571609078856e+04 1.339326033255332504e+02 9.991580813565775316e+03 2.059950572979855394e+02 4.167993572143063830e+01 8.738470612273069094e+00
6.520000000000000000e+02 7.178616570537460495e-01 1.752948777540475067e-02 7.291989344009974783e-02 7.361138435934695386e-04 5.755548132483489354e+01 1.187875838894538560e+01 1.081555055434664973e+04 1.340791878559290069e+02 1.001275892163281787e+04 2.043071068353351905e+02 4.166449496596851532e+01 8.724440165091268184e+00
6.530000000000000000e+02 7.176503827572411343e-01 1.745707628242343379e-02 7.123081672002315456e-02 7.190384299013017006e-04 5.756230500217528601e+01 1.186824173125806148e+01 1.083465406643644383e+04 1.342176840692965527e+02 1.003353519410816625e+04 1.993514441434180071e+02 4.164916540037359027e+01 8.710781212002846274e+00
6.540000000000000000e+02 7.174285308459766863e-01 1.724106671084617987e-02 6.291964282341080961e-02 6.351258448286531627e-04 5.756929339376794275e+01 1.185747738321240519e+01 1.085421633222421769e+04 1.343594680664688497e+02 1.005362282485766627e+04 1.954277791309832821e+02 4.163436528089482636e+01 8.697082703767675227e+00
6.550000000000000000e+02 7.172066926825372279e-01 1.704534670497932780e-02 6.761541603237021525e-02 6.825135444023355379e-04 5.757720837789871382e+01 1.184529030625811430e+01 1.087636946281371274e+04 1.345200191774207212e+02 1.007325357469831215e+04 1.940984379633441392e+02 4.162063244460591704e+01 8.682224127226175980e+00
6.560000000000000000e+02 7.169650321907251600e-01 1.687010864927098244e-02 6.930955185341752811e-02 6.996084272639539270e-04 5.758457698059881125e+01 1.183394947634672967e+01 1.089699047324196727e+04 1.346693576897704077e+02 1.009317344419975052e+04 2.007513961621850740e+02 4.160689807698634013e+01 8.667984721711375684e+00
6.570000000000000000e+02 7.167333044565974420e-01 1.671670008278509575e-02 6.977626887541836520e-02 7.043226393007224508e-04 5.759176882849371282e+01 1.182288633972770597e+01 1.091711422421812313e+04 1.348148389585235520e+02 1.011242831212566125e+04 1.801254295349294523e+02 4.159339913041765158e+01 8.654070978608958242e+00
6.580000000000000000e+02 7.164916737283757442e-01 1.658516760866470333e-02 6.758135360889384879e-02 6.821751380110005567e-04 5.759891578881509844e+01 1.181189860179166828e+01 1.093710983487615886e+04 1.349592447704955021e+02 1.013063310166923475e+04 1.934073178860851101e+02 4.158023772501496751e+01 8.640224665945453353e+00
6.590000000000000000e+02 7.162500580431021557e-01 1.647622424849552389e-02 7.431015092348855489e-02 7.501120091566751370e-04 5.760629830520408490e+01 1.180055220469861332e+01 1.095776182772417451e+04 1.351080696058004946e+02 1.015091110672432478e+04 2.059380140415943572e+02 4.156761018366830740e+01 8.625985814261980522e+00
6.600000000000000000e+02 7.160084574000507018e-01 1.639033101214821750e-02 7.821243900640524604e-02 7.895253651118795462e-04 5.761301544314005696e+01 1.179023273071121380e+01 1.097655011476130312e+04 1.352431102050027221e+02 1.017080446527474305e+04 1.839701497354158732e+02 4.155485564766524931e+01 8.612715080760416697e+00
6.610000000000000000e+02 7.157569553829820075e-01 1.632752491694403063e-02 7.929815349728609741e-02 8.005134065829370071e-04 5.761940032025316327e+01 1.178042922789950353e+01 1.099440701278683082e+04 1.353710043640398624e+02 1.018977274491554817e+04 1.975755398546082233e+02 4.154220808489083083e+01 8.599708766027756468e+00
6.620000000000000000e+02 7.155054690555221475e-01 1.628826544517323130e-02 7.279026322569491503e-02 7.348459007973123141e-04 5.762570067543621377e+01 1.177075903080289976e+01 1.101202561086446076e+04 1.354968308353645341e+02 1.020948713567973391e+04 1.913955148871340270e+02 4.152983546958091665e+01 8.586911475849426267e+00
6.630000000000000000e+02 7.152639141836004688e-01 1.627292688228014483e-02 6.856237653777499941e-02 6.922016211021519505e-04 5.763256750436177356e+01 1.176022397886937298e+01 1.103122616454134368e+04 1.356333833764477959e+02 1.022864020327447543e+04 1.907531158892676331e+02 4.151819715665726562e+01 8.573572892673382739e+00
6.640000000000000000e+02 7.150025434663994650e-01 1.628080828355161699e-02 7.583917637588048766e-02 7.657178922453072205e-04 5.763986113936454103e+01 1.174903839932768079e+01 1.105161760108240560e+04 1.357781225529350024e+02 1.024795512513680478e+04 1.934418013066634217e+02 4.150719753755322472e+01 8.559799526250827739e+00
6.650000000000000000e+02 7.147511042032221873e-01 1.631250549494690436e-02 7.022830130525221926e-02 7.091155332471746776e-04 5.764645817180191756e+01 1.173892690830540708e+01 1.107005920989482911e+04 1.359084130073783285e+02 1.026763166193804136e+04 1.949640237062365600e+02 4.149597822649286627e+01 8.547011211924191443e+00
6.660000000000000000e+02 7.144897658330986445e-01 1.636739860805079202e-02 6.847650056644837002e-02 6.914837167966061265e-04 5.765358562398215980e+01 1.172800589598077892e+01 1.108998121290057315e+04 1.360488402698483412e+02 1.028710308207201888e+04 1.908605984063984806e+02 4.148543066403908597e+01 8.533631641917791555e+00
6.670000000000000000e+02 7.142284437975290334e-01 1.644542332211024541e-02 7.522782433283869974e-02 7.597314230447872784e-04 5.766089901937071005e+01 1.171680488392176933e+01 1.111042034401283490e+04 1.361925748107229879e+02 1.030607317109324686e+04 1.885459111095012474e+02 4.147527583384669470e+01 8.520290592072321090e+00
6.680000000000000000e+02 7.139572239509198726e-01 1.654595989830806926e-02 7.247489697495192174e-02 7.319974749548231567e-04 5.766755933668629552e+01 1.170660950972564684e+01 1.112903197171275315e+04 1.363231531850469480e+02 1.032563739932728458e+04 1.974418684369634036e+02 4.146488443127429946e+01 8.507802379263784687e+00
6.690000000000000000e+02 7.136761072655157800e-01 1.666855103048124620e-02 6.977354778841508842e-02 7.047888066647193172e-04 5.767447608252345503e+01 1.169602830969636109e+01 1.114835789276608375e+04 1.364582985476888837e+02 1.034509720695314172e+04 1.883789638182194039e+02 4.145489550149568458e+01 8.495038804251892728e+00
6.700000000000000000e+02 7.133950082096239820e-01 1.681290373923273462e-02 6.699980140517697302e-02 6.768517315286022486e-04 5.768166433344625688e+01 1.168503452305912660e+01 1.116843994240768916e+04 1.365984299253615575e+02 1.036457864712447190e+04 1.960518861129847039e+02 4.144528275624134039e+01 8.482328110840956725e+00
6.710000000000000000e+02 7.131040136105892824e-01 1.697812373827569873e-02 6.267781425600416068e-02 6.332754163251604193e-04 5.768915409362683988e+01 1.167358544592528702e+01 1.118936161581866872e+04 1.367441648552467939e+02 1.038411275548757658e+04 1.903142751278953426e+02 4.143604133626843122e+01 8.469432761356848971e+00
6.720000000000000000e+02 7.127932115930076806e-01 1.716335249488201362e-02 6.675718910994032917e-02 6.745948410005117839e-04 5.769716468902090867e+01 1.166134671232987330e+01 1.121173508222118289e+04 1.368999040202261597e+02 1.040279209420878760e+04 1.853977513554857239e+02 4.142730977861788233e+01 8.455995227224669009e+00
6.730000000000000000e+02 7.124824291481829386e-01 1.736832023837708155e-02 6.262067059505506406e-02 6.328937899753442949e-04 5.770469011658463643e+01 1.164985672248934101e+01 1.123275051814977451e+04 1.370461820017742127e+02 1.042183862423793107e+04 1.927396232853449476e+02 4.141830818037851714e+01 8.443485524837759826e+00
6.740000000000000000e+02 7.121617540762713583e-01 1.759201440596881369e-02 6.489392279443569056e-02 6.559840833982268820e-04 5.771271726297405991e+01 1.163760496210249329e+01 1.125516393805023108e+04 1.372021649896183249e+02 1.044163182652427167e+04 1.951510590963871152e+02 4.140972414066573037e+01 8.430578104337401513e+00
6.750000000000000000e+02 7.118311873491673936e-01 1.783370190893470916e-02 8.114373492299688240e-02 8.203952148543951477e-04 5.772046781367520651e+01 1.162578245339815375e+01 1.127680194847116036e+04 1.373529285898207206e+02 1.046092787434559978e+04 1.881148561373065888e+02 4.140097504760240099e+01 8.418011274793666843e+00
6.760000000000000000e+02 7.114907299387026596e-01 1.809255027717698514e-02 7.501449799558658482e-02 7.585421630269329526e-04 5.772666990202274917e+01 1.161632629396403615e+01 1.129411477567731527e+04 1.374735205133446243e+02 1.047995388615257070e+04 1.897109492342421504e+02 4.139109545721589711e+01 8.407633585130854570e+00
6.770000000000000000e+02 7.111503923220946488e-01 1.809433714842556204e-02 7.551250966470851589e-02 7.637119853064996185e-04 5.773338269143829393e+01 1.160609635960579133e+01 1.131285114967220943e+04 1.376040136804612359e+02 1.049937776888214285e+04 1.925558373911198373e+02 4.138153608735319722e+01 8.396739615505824261e+00
6.780000000000000000e+02 7.107903449891936898e-01 1.786231049214705852e-02 7.620658922072787167e-02 7.708696465682113872e-04 5.774005517551463385e+01 1.159593308559098901e+01 1.133147286321881620e+04 1.377335789738207836e+02 1.051877924895890646e+04 1.904118298684469721e+02 4.137188185568220433e+01 8.386166544144771251e+00
6.790000000000000000e+02 7.104402308584755188e-01 1.765147702981366765e-02 7.029364106033601789e-02 7.111899817176847759e-04 5.774667099863710007e+01 1.158585883794583893e+01 1.134993431948109537e+04 1.378617149651317959e+02 1.053770109082747695e+04 1.869642491592815645e+02 4.136206449818234887e+01 8.375873381677864771e+00
6.800000000000000000e+02 7.100901387014284527e-01 1.746225335882811355e-02 6.654845424300877277e-02 6.734406033823006968e-04 5.775384772087104324e+01 1.157493848692159588e+01 1.136995857663281095e+04 1.380005273444790248e+02 1.055727612443106955e+04 1.950508413753730679e+02 4.135253277744789102e+01 8.364965070440758765e+00
6.810000000000000000e+02 7.097301585759385745e-01 1.729502781233617850e-02 7.182675206252198130e-02 7.270247307164551687e-04 5.776143305803945083e+01 1.156340021748679270e+01 1.139112017883366389e+04 1.381469993053070482e+02 1.057634562982628631e+04 1.858270774872649724e+02 4.134315836172277159e+01 8.353859291034257950e+00
6.820000000000000000e+02 7.093702010651516954e-01 1.715064178001584130e-02 7.649598041977259677e-02 7.744597413035647767e-04 5.776846546167047336e+01 1.155270982499347809e+01 1.141073663315921840e+04 1.382824642425272259e+02 1.059545557828677556e+04 1.907954960618498603e+02 4.133321494538108709e+01 8.343458356978707968e+00
6.830000000000000000e+02 7.090201754658991273e-01 1.702984592213490841e-02 6.936376940850405570e-02 7.024070677211725813e-04 5.777507275822602395e+01 1.154267033348099325e+01 1.142916506768446197e+04 1.384092662493790726e+02 1.061590236728935997e+04 2.002273342812756027e+02 4.132278067738366190e+01 8.333639286615889930e+00
6.840000000000000000e+02 7.086701718360673974e-01 1.693279142614358135e-02 7.488007770327695378e-02 7.584574262450668363e-04 5.778236391133300742e+01 1.153159503953851406e+01 1.144949840759646759e+04 1.385487059311468840e+02 1.063567038645897628e+04 1.895240624795916347e+02 4.131265400074858007e+01 8.323171486405794184e+00
6.850000000000000000e+02 7.083300988294242151e-01 1.686007814719359468e-02 6.641541326315711369e-02 6.728813618419126176e-04 5.778912211392756149e+01 1.152133776960715394e+01 1.146834312200273052e+04 1.386773549350623966e+02 1.065444777547282501e+04 1.856603532247141288e+02 4.130193485697088818e+01 8.313510852678874130e+00
6.860000000000000000e+02 7.079999554803172446e-01 1.681195507047954923e-02 6.609773259014468938e-02 6.698504637813111444e-04 5.779674626220604239e+01 1.150976930867087411e+01 1.148959980148677823e+04 1.388221075364718899e+02 1.067345405538777050e+04 1.892393540771354310e+02 4.129164494633448612e+01 8.302792096829596957e+00
6.870000000000000000e+02 7.076698328113846248e-01 1.678829961571518675e-02 7.177978433343543130e-02 7.276486893031853956e-04 5.780441167619301979e+01 1.149814617453809085e+01 1.151096860510526312e+04 1.389671462022818105e+02 1.069379124420222615e+04 1.988498107793228087e+02 4.128118917046219849e+01 8.292238912481652235e+00
6.880000000000000000e+02 7.073496385118932528e-01 1.678939146136881194e-02 6.689765520636441198e-02 6.783470562144750665e-04 5.781147452714870383e+01 1.148744147314274855e+01 1.153065504423600760e+04 1.391002750415437959e+02 1.071353839871046694e+04 1.898615204920886868e+02 4.127010617669361636e+01 8.282234512132244930e+00
6.890000000000000000e+02 7.070492789851080540e-01 1.681540501772432403e-02 7.037007347199478180e-02 7.137777678386958034e-04 5.781905722432244232e+01 1.147595521913692274e+01 1.155178774328388681e+04 1.392427735662224961e+02 1.073208512595093453e+04 1.835618219894367655e+02 4.125921109493492622e+01 8.271752944290001963e+00
6.900000000000000000e+02 7.067588452538553501e-01 1.686591418481550239e-02 6.617950536346299539e-02 6.714764734345271026e-04 5.782626977005981672e+01 1.146503573789564889e+01 1.157188618153110292e+04 1.393777604013536120e+02 1.075207136239322062e+04 1.971050075995773625e+02 4.124789889420299005e+01 8.261569643705930943e+00
6.910000000000000000e+02 7.064684296270045127e-01 1.694042023925401014e-02 7.796631237324372354e-02 7.913322552313520634e-04 5.783394318302303105e+01 1.145342519794071023e+01 1.159326605992463192e+04 1.395208882382448792e+02 1.077202245585142737e+04 1.920591559923257421e+02 4.123677421689444600e+01 8.251000191362251712e+00
6.920000000000000000e+02 7.062077513166529208e-01 1.703925634240540180e-02 6.647332914153328276e-02 6.748779309938924892e-04 5.784046005238423049e+01 1.144356994450129683e+01 1.161142122689367898e+04 1.396420926937297793e+02 1.079112117913688598e+04 1.868969037663448773e+02 4.122468210348858975e+01 8.241583269416986823e+00
6.930000000000000000e+02 7.059470891802127612e-01 1.716127298457770234e-02 6.380068723088977434e-02 6.479718668497419509e-04 5.784810741582992222e+01 1.143201084373031051e+01 1.163272321265849314e+04 1.397838797708235461e+02 1.081123422749508791e+04 1.961445117967934095e+02 4.121331165571893962e+01 8.230934621858818190e+00
6.940000000000000000e+02 7.056963489783241172e-01 1.730613977028180178e-02 7.151900870200227078e-02 7.266336942550525018e-04 5.785607918747851386e+01 1.141996656492304396e+01 1.165492574397949647e+04 1.399312994542171964e+02 1.083079335131829066e+04 1.892887538847123778e+02 4.120209452063090794e+01 8.219841172729246637e+00
6.950000000000000000e+02 7.054654351858755668e-01 1.747352817591047922e-02 6.758590194264070539e-02 6.869092839802970474e-04 5.786319414641175740e+01 1.140922530073608065e+01 1.167473921861228155e+04 1.400625657803051070e+02 1.085049555503207011e+04 1.919241397151478452e+02 4.119020175027333153e+01 8.209696105334225891e+00
6.960000000000000000e+02 7.052345356364591034e-01 1.766223912264743359e-02 6.564642372008916427e-02 6.674485391135344782e-04 5.787072658892579113e+01 1.139785823492132799e+01 1.169571258511607994e+04 1.402012517065805639e+02 1.087241315280061826e+04 2.077118982904122220e+02 4.117858920648313870e+01 8.198994026979612215e+00
6.970000000000000000e+02 7.050234599236593347e-01 1.787211037130967753e-02 6.826246569106887707e-02 6.943212404459064803e-04 5.787848516907311591e+01 1.138615759406616235e+01 1.171731266496712306e+04 1.403437692928120271e+02 1.089354424142726930e+04 1.981127887998402741e+02 4.116712235448835600e+01 8.188111124704894550e+00
6.980000000000000000e+02 7.048123971669029153e-01 1.810186939280099272e-02 6.669466833798202987e-02 6.786394441688864366e-04 5.788594967010542547e+01 1.137490691895957262e+01 1.173809117776814492e+04 1.404806876915239968e+02 1.091398538356479185e+04 1.950194905090493478e+02 4.115547999262355461e+01 8.177332468276595989e+00
6.990000000000000000e+02 7.046112515199017823e-01 1.835096785910601824e-02 6.418665761372041589e-02 6.533881750704118073e-04 5.789359295477032674e+01 1.136339281947455504e+01 1.175936450146311472e+04 1.406210333084874833e+02 1.093423057995572890e+04 1.941628492691495751e+02 4.114399434804317934e+01 8.166537037198315474e+00
7.000000000000000000e+02 7.044200220178801208e-01 1.861863768869629135e-02 6.487107288272012107e-02 6.606427832381922072e-04 5.790153826550803018e+01 1.135143154282891942e+01 1.178147536299354215e+04 1.407670180256474453e+02 1.095501970583518232e+04 1.979933140279929944e+02 4.113277759241793774e+01 8.155328739355146794e+00
7.010000000000000000e+02 7.042434638394746704e-01 1.870802007300953473e-02 6.261090716447860471e-02 6.379084173753520179e-04 5.790940300686225584e+01 1.133959994729564436e+01 1.180335888538645668e+04 1.409115747428429017e+02 1.097426598644901969e+04 1.869522111896655758e+02 4.112157192977565501e+01 8.144250569919478266e+00
7.020000000000000000e+02 7.040654641523602653e-01 1.846818481103814150e-02 6.440078561107211164e-02 6.564520714674883630e-04 5.791755492702062469e+01 1.132734140352115837e+01 1.182603805655264114e+04 1.410616429149827695e+02 1.099243093444241640e+04 1.816438207278165464e+02 4.111066190452504543e+01 8.132927055102227243e+00
7.030000000000000000e+02 7.038973725142155802e-01 1.824998819246498663e-02 6.444467584814839167e-02 6.572074813734774673e-04 5.792548359266261571e+01 1.131542736217580014e+01 1.184809248427150305e+04 1.412076178573295806e+02 1.101026917152819442e+04 1.802640001984528624e+02 4.109969234376808345e+01 8.121710876572313609e+00
7.040000000000000000e+02 7.037292853464960363e-01 1.805386536391712440e-02 6.064459143412849473e-02 6.187489730423990615e-04 5.793341003249702936e+01 1.130352358189398210e+01 1.187013715479725761e+04 1.413535115637978095e+02 1.102952043440058151e+04 1.890358832813449794e+02 4.108883754965961543e+01 8.110522680993256017e+00
7.050000000000000000e+02 7.035612026491109283e-01 1.788054017612803262e-02 6.485280734588255713e-02 6.620287708483907048e-04 5.794183656599043530e+01 1.129087711417063034e+01 1.189356877401546626e+04 1.415084291936321108e+02 1.105001801452902509e+04 1.958703402915917877e+02 4.107844403459068872e+01 8.098904678450026040e+00
7.060000000000000000e+02 7.033931244219691070e-01 1.773061235129317487e-02 5.758026891332847924e-02 5.880822293631252518e-04 5.794971951949136724e+01 1.127905395929195720e+01 1.191548518000188233e+04 1.416530878372681173e+02 1.106880905948657710e+04 1.845842676998626075e+02 4.106778966092213068e+01 8.087642875442956125e+00
7.070000000000000000e+02 7.032250506649799782e-01 1.760466845079681347e-02 5.839916092932540687e-02 5.967868008536539835e-04 5.795860173581266395e+01 1.126574133749060103e+01 1.194017558378453032e+04 1.418158346012437789e+02 1.108882639450927491e+04 1.928998545528280886e+02 4.105796698208337148e+01 8.075452921358690972e+00
7.080000000000000000e+02 7.030569813780523925e-01 1.750315318856642335e-02 6.607002258409191975e-02 6.755653028025444731e-04 5.796736308780409530e+01 1.125261874712560228e+01 1.196452558906371451e+04 1.419762256593088239e+02 1.110943544289160127e+04 1.958052943924143676e+02 4.104818703475325492e+01 8.063265028457953676e+00
7.090000000000000000e+02 7.028889165610955336e-01 1.742651678471857785e-02 5.801110826681491611e-02 5.934722924419855031e-04 5.797511040762942258e+01 1.124102183543252487e+01 1.198605365523140608e+04 1.421176350135267796e+02 1.112832821158480328e+04 1.852819660443415160e+02 4.103781292745031806e+01 8.052143708199075434e+00
7.100000000000000000e+02 7.027208562140185855e-01 1.737499043351928285e-02 5.734172169868938240e-02 5.869796225425397140e-04 5.798393756964532031e+01 1.122781847824344759e+01 1.201057826706661399e+04 1.422784677594229095e+02 1.114780992744479590e+04 1.891804958900577276e+02 4.102835390457073572e+01 8.039757192155157384e+00
7.110000000000000000e+02 7.025428981140023899e-01 1.734857558075672893e-02 6.361816564828262632e-02 6.516362978037819938e-04 5.799287154162252023e+01 1.121446487078230447e+01 1.203539510406286536e+04 1.424408438685952945e+02 1.116805579407483310e+04 1.933844876293579489e+02 4.101912894050713021e+01 8.027174934561886133e+00
7.120000000000000000e+02 7.023748468419748203e-01 1.734778303698363694e-02 6.037502721588936666e-02 6.187719800748388331e-04 5.800092756457331689e+01 1.120243229355167891e+01 1.205776922645571176e+04 1.425868016936833556e+02 1.118916449950323658e+04 1.981630380929086925e+02 4.100942163236948090e+01 8.015494182524786737e+00
7.130000000000000000e+02 7.022068000395526033e-01 1.737237863282781875e-02 6.174200495666259947e-02 6.331731442271286165e-04 5.800941978785350273e+01 1.118975650060782279e+01 1.208135085043620529e+04 1.427402331323758915e+02 1.121173065068358483e+04 2.067018145328119374e+02 4.100019807112221315e+01 8.003249553664458560e+00
7.140000000000000000e+02 7.020387577066448115e-01 1.742217972711794169e-02 5.584194105385397594e-02 5.730198674454877513e-04 5.801772741113875753e+01 1.117736514089342670e+01 1.210441589196755376e+04 1.428900564339600407e+02 1.123295117227158880e+04 2.067393270569438641e+02 4.099104759011765964e+01 7.987501564600397508e+00
7.150000000000000000e+02 7.018707198431606287e-01 1.749698023018866899e-02 5.578243617756584172e-02 5.728065203707083603e-04 5.802691661795401501e+01 1.116366742672045831e+01 1.212992400924743743e+04 1.430553482101585132e+02 1.125553770626840560e+04 2.019519199456081253e+02 4.098272631305269442e+01 7.974200988192411188e+00
7.160000000000000000e+02 7.017026864490090166e-01 1.759640421054091755e-02 5.526797811285689283e-02 5.679256298845130864e-04 5.803611957262378951e+01 1.114996182913291989e+01 1.215546545035872259e+04 1.432207383789894948e+02 1.127724117846531408e+04 1.777923593358301844e+02 4.097462979391389126e+01 7.960792985575912972e+00
7.170000000000000000e+02 7.015346575240993809e-01 1.771999197932473680e-02 5.921987954961231704e-02 6.089781567401887901e-04 5.804541218529130475e+01 1.113613247808972062e+01 1.218125081538789345e+04 1.433875268088034431e+02 1.129473633123356740e+04 1.852140984841043405e+02 4.096682626230551705e+01 7.947204106768483989e+00
7.180000000000000000e+02 7.013765343421712872e-01 1.786747729665314269e-02 5.582079874318248564e-02 5.744219177412559097e-04 5.805408836964663521e+01 1.112322934652992146e+01 1.220532121770307094e+04 1.435430265773970007e+02 1.131361785879446325e+04 1.844945131353547652e+02 4.095882714443359873e+01 7.934277345059937758e+00
7.190000000000000000e+02 7.012184153582045054e-01 1.803795499188540555e-02 5.432400414777086017e-02 5.594375205839162294e-04 5.806329662567561201e+01 1.110954517838067979e+01 1.223086308955739514e+04 1.437079526004399099e+02 1.133236889122395587e+04 1.835279627479325484e+02 4.095146493362119600e+01 7.920604630680982083e+00
7.200000000000000000e+02 7.010503995693800894e-01 1.823054692415575218e-02 5.487454837306316585e-02 5.655494091740973167e-04 5.807276254680315475e+01 1.109549164870180959e+01 1.225711463727669798e+04 1.438775704631985377e+02 1.135104426184866134e+04 1.919311876710175966e+02 4.094457011018403136e+01 7.906837695575057445e+00
7.210000000000000000e+02 7.008922891166258218e-01 1.844500278139697344e-02 5.595242560366348733e-02 5.771134505070871223e-04 5.808213756726321719e+01 1.108158255648696056e+01 1.228310903741637958e+04 1.440457441339786726e+02 1.137127340646754965e+04 1.982309632705450042e+02 4.093786718877618114e+01 7.893232726561855372e+00
7.220000000000000000e+02 7.007242821299307645e-01 1.868001835399390326e-02 5.452787651945968650e-02 5.628633854273718028e-04 5.809133582285377884e+01 1.106794766343828051e+01 1.230860842789409617e+04 1.442109755187758253e+02 1.139246762205775303e+04 1.894345622290158531e+02 4.093131056195340989e+01 7.879731730498246378e+00
7.230000000000000000e+02 7.005562796119377822e-01 1.893509401977434836e-02 5.341354971466647644e-02 5.518131418305998468e-04 5.810077845423797527e+01 1.105396087237270564e+01 1.233478026734004925e+04 1.443810584307420299e+02 1.141211511692817840e+04 1.829510039581129490e+02 4.092519799947888259e+01 7.866016963704215215e+00
7.240000000000000000e+02 7.003783811019937966e-01 1.920907130833500800e-02 5.009623947500847080e-02 5.179846075422521630e-04 5.811042228540334520e+01 1.103968807197043134e+01 1.236150451751896617e+04 1.445553156991422554e+02 1.143080195299376646e+04 1.931187710096095600e+02 4.091949746985062575e+01 7.852280558604194383e+00
7.250000000000000000e+02 7.001953190431111640e-01 1.938818825845272167e-02 5.590086903148760999e-02 5.785386995469896402e-04 5.812070943502843079e+01 1.102447734723492445e+01 1.239000565162384191e+04 1.447421049685692651e+02 1.145110972969554314e+04 1.849182671588091011e+02 4.091449474561738953e+01 7.837924274718264250e+00
7.260000000000000000e+02 7.000410835965629186e-01 1.913585645081330305e-02 5.444504152954808551e-02 5.639470620304113790e-04 5.812993274279584455e+01 1.101085097018533432e+01 1.241555396516914698e+04 1.449103695514956769e+02 1.147027809252141742e+04 1.980021288062698090e+02 4.090897117679458006e+01 7.824843790816276012e+00
7.270000000000000000e+02 6.998670400866371377e-01 1.890495416912936488e-02 5.255464566882431937e-02 5.448456279096402632e-04 5.813940690022052138e+01 1.099686631173792861e+01 1.244179120458133730e+04 1.450835335310359540e+02 1.149165364116914316e+04 1.984965952525110993e+02 4.090388607059924198e+01 7.811628947079464425e+00
7.280000000000000000e+02 6.996830883080100705e-01 1.869652122873394565e-02 4.914375763016432669e-02 5.099563159243652218e-04 5.814922656226886488e+01 1.098238333349363671e+01 1.246897895951146165e+04 1.452634039562921657e+02 1.151295172395856025e+04 1.890823105040955454e+02 4.089926472532044954e+01 7.798065588421005501e+00
7.290000000000000000e+02 6.994991288513872085e-01 1.851156386027950906e-02 5.347017598016371581e-02 5.554094775271619993e-04 5.815973307910026335e+01 1.096690185028915110e+01 1.249806136079673706e+04 1.454561458355182424e+02 1.153286695213140229e+04 1.968656657389585689e+02 4.089533244710560211e+01 7.783909680646837081e+00
7.300000000000000000e+02 6.992953589425149330e-01 1.835026052808345215e-02 5.445545474263355917e-02 5.661757590073079925e-04 5.816939438531737494e+01 1.095267863506328077e+01 1.252479765482068069e+04 1.456336454869895078e+02 1.155397868141913750e+04 1.910582960701419495e+02 4.089098963271169396e+01 7.770865163865396497e+00
7.310000000000000000e+02 6.990915805590686150e-01 1.821369913369167218e-02 4.699895453507862975e-02 4.891081265759282667e-04 5.817888584834201282e+01 1.093871814085001049e+01 1.255105785092665974e+04 1.458078608919941530e+02 1.157430939938529627e+04 1.979755814532275622e+02 4.088665895055203237e+01 7.758104836832284690e+00
7.320000000000000000e+02 6.988778919157214720e-01 1.810215853272144348e-02 5.390216001779504773e-02 5.615665884738782389e-04 5.818988902580947808e+01 1.092254904196624388e+01 1.258149316100920259e+04 1.460099665814695129e+02 1.159538084712576710e+04 1.807091429546090637e+02 4.088351595968572383e+01 7.743790948938493734e+00
7.330000000000000000e+02 6.986542924151089018e-01 1.801605283002134100e-02 5.592221143981772336e-02 5.831815746894015344e-04 5.819948837241526718e+01 1.090845661418176427e+01 1.260803875995021735e+04 1.461863195156545885e+02 1.161398851994059805e+04 1.972453969562315592e+02 4.087948104579243136e+01 7.731266166988330468e+00
